File;%_similarity;Len_prot
augustus_S9WLZ2_9TRYP_2.fasta;94.71;586
augustus_D2UXT8_NAEGR_2.fasta;11.39;474
augustus_H0WTY6_OTOGA_1.fasta;75.72;626
augustus_T1L460_TETUR_3.fasta;11.96;418
augustus_F7D8D3_MONDO_1.fasta;89.47;722
augustus_B4JSV3_DROGR_1.fasta;11.82;406
augustus_Q3SCX0_PARTE_3.fasta;100.0;326
augustus_A7RIW9_NEMVE_2.fasta;6.1;508
augustus_E1BTY2_CHICK_1.fasta;56.67;570
augustus_E1BHJ5_BOVIN_2.fasta;32.64;910
augustus_A0A0D9QUM7_CHLSB_2.fasta;8.18;721
augustus_A0A0N1PED7_LEPSE_1.fasta;13.23;529
augustus_H3CW16_TETNG_2.fasta;5.17;561
augustus_G3T4E0_LOXAF_1.fasta;34.27;785
augustus_M3ZUZ2_XIPMA_1.fasta;2.81;713
augustus_E9ADL1_LEIMA_5.fasta;10.76;316
augustus_D0MY10_PHYIT_4.fasta;12.91;790
augustus_A0A0G4IMV6_PLABS_2.fasta;9.17;578
augustus_I3M6W3_ICTTR_1.fasta;86.55;721
augustus_V4BYG1_LOTGI_1.fasta;6.4;531
augustus_Q3SCY0_PARTE_2.fasta;40.27;740
augustus_F4PDV5_BATDJ_2.fasta;6.99;372
augustus_D6WZ82_TRICA_3.fasta;1.77;620
augustus_D4A8B1_RAT_2.fasta;75.2;617
augustus_A0A158P292_ATTCE_1.fasta;5.83;926
augustus_Q4D092_TRYCC_5.fasta;6.86;350
augustus_K7J2H3_NASVI_3.fasta;15.15;825
augustus_G1T913_RABIT_1.fasta;80.23;708
augustus_V5BJR9_TRYCR_3.fasta;100.0;373
augustus_F1SMI2_PIG_1.fasta;100.0;652
augustus_FRITZ_HUMAN_3.fasta;79.47;755
augustus_W5K4L0_ASTMX_2.fasta;9.15;306
augustus_A0A0G4IR91_PLABS_5.fasta;9.07;1014
augustus_W2R9D6_PHYPN_2.fasta;10.34;561
augustus_B5DUR3_DROPS_1.fasta;5.98;619
augustus_M3WUV2_FELCA_2.fasta;7.51;679
augustus_G3QWF1_GORGO_2.fasta;3.15;603
augustus_Q4E4V4_TRYCC_5.fasta;5.91;592
augustus_A8WJB5_CAEBR_3.fasta;6.75;415
augustus_T1EEF4_HELRO_2.fasta;7.02;584
augustus_A0A0N0P3G2_LEPSE_1.fasta;4.86;925
augustus_A0A096NII1_PAPAN_1.fasta;4.82;726
augustus_K7FH00_PELSI_1.fasta;83.52;716
augustus_A0A0G4EFJ8_VITBC_6.fasta;17.92;240
augustus_H2QDI7_PANTR_1.fasta;72.46;570
augustus_G1PE46_MYOLU_1.fasta;93.43;715
augustus_A0A0W8CGX9_PHYNI_1.fasta;11.11;252
augustus_V9ETD6_PHYPR_1.fasta;11.24;267
augustus_I3MEE1_ICTTR_1.fasta;37.02;886
augustus_W4FD87_9STRA_5.fasta;17.01;529
augustus_A0A0W8CFM7_PHYNI_2.fasta;11.67;557
augustus_K3WPT3_PYTUL_3.fasta;7.45;738
augustus_A0A0W8C8Z9_PHYNI_6.fasta;10.13;454
augustus_G1PE46_MYOLU_3.fasta;2.52;715
augustus_W5LYF8_LEPOC_2.fasta;6.94;576
augustus_I3NHG2_ICTTR_2.fasta;97.16;598
augustus_W4GJ56_9STRA_6.fasta;6.38;627
augustus_Q7QJD7_ANOGA_3.fasta;4.11;609
augustus_W2Q1R0_PHYPN_2.fasta;15.77;222
augustus_F6SCB7_MACMU_1.fasta;53.3;576
augustus_V5DUI8_TRYCR_3.fasta;7.91;594
augustus_D2CG54_TRICA_2.fasta;35.34;846
augustus_W5N3D2_LEPOC_1.fasta;4.39;205
augustus_V9EKV4_PHYPR_8.fasta;8.82;476
augustus_H2QDI7_PANTR_2.fasta;10.35;599
augustus_T0QGA8_9STRA_3.fasta;14.07;199
augustus_W5K4L0_ASTMX_1.fasta;99.66;298
augustus_K2MSG2_TRYCR_4.fasta;15.12;496
augustus_H2RJL3_TAKRU_3.fasta;2.65;567
augustus_E0VEH7_PEDHC_2.fasta;89.54;306
augustus_W5LYF8_LEPOC_5.fasta;8.22;596
augustus_A0A0K0JLB3_BRUMA_1.fasta;12.21;516
augustus_A8IYF1_CHLRE_1.fasta;10.63;837
augustus_T1IP28_STRMM_1.fasta;15.84;221
augustus_F6V3X0_CALJA_1.fasta;71.28;94
augustus_A0A078AXX6_STYLE_2.fasta;13.93;359
augustus_D0MT71_PHYIT_5.fasta;9.62;572
augustus_A0A0G4EFJ8_VITBC_13.fasta;13.62;213
augustus_A0A0M9G1C6_9TRYP_3.fasta;100.0;505
augustus_T0Q4Q9_9STRA_4.fasta;16.26;455
augustus_A0A0W8CBQ8_PHYNI_2.fasta;9.2;1185
augustus_W4GJ33_9STRA_2.fasta;8.43;747
augustus_A0A067CXS2_SAPPC_5.fasta;5.58;735
augustus_A0A0G4IPH3_PLABS_1.fasta;9.84;732
augustus_A0A0S4JE34_BODSA_6.fasta;8.97;702
augustus_W6KIA6_9TRYP_1.fasta;12.55;733
augustus_T1J8I6_STRMM_7.fasta;11.28;647
augustus_S9W7J6_9TRYP_1.fasta;100.0;529
augustus_F6Y677_CIOIN_3.fasta;9.91;545
augustus_F6VNP5_XENTR_1.fasta;73.48;739
augustus_B3S5T1_TRIAD_1.fasta;7.97;740
augustus_W2Q7F5_PHYPN_2.fasta;9.2;1185
augustus_D0MZ16_PHYIT_3.fasta;6.03;597
augustus_B4LHK4_DROVI_2.fasta;15.99;738
augustus_L1JP33_GUITH_1.fasta;3.33;2285
augustus_E3LTH5_CAERE_1.fasta;13.32;578
augustus_A0BPN5_PARTE_3.fasta;5.85;598
augustus_E3MCR4_CAERE_2.fasta;10.87;414
augustus_A0A067RIH6_ZOONE_1.fasta;24.87;756
augustus_A0A0G4EJP9_VITBC_13.fasta;12.04;490
augustus_W2R9D6_PHYPN_1.fasta;8.99;445
augustus_W4FS53_9STRA_1.fasta;15.53;676
augustus_E3LSA6_CAERE_3.fasta;13.15;517
augustus_M3ZIL2_XIPMA_1.fasta;3.51;713
augustus_Q4D092_TRYCC_2.fasta;9.68;537
augustus_T0RT93_9STRA_2.fasta;6.76;725
augustus_J9K409_ACYPI_1.fasta;12.07;588
augustus_H3DGV8_TETNG_2.fasta;85.44;570
augustus_Q0VCP5_BOVIN_1.fasta;100.0;653
augustus_V9F0Z3_PHYPR_6.fasta;9.47;454
augustus_M3ZSV8_XIPMA_1.fasta;10.81;749
augustus_J9JSR9_ACYPI_1.fasta;7.42;431
augustus_G3T822_LOXAF_1.fasta;77.72;202
augustus_A0A0G4GWT1_VITBC_6.fasta;6.06;528
augustus_J9K271_ACYPI_2.fasta;100.0;722
augustus_A0A024U1E5_9STRA_4.fasta;12.97;424
augustus_FRITZ_HUMAN_1.fasta;6.68;748
augustus_M3ZTR9_XIPMA_1.fasta;9.34;717
augustus_J9K409_ACYPI_3.fasta;16.23;530
augustus_W6KG70_9TRYP_5.fasta;8.37;609
augustus_U6G3P0_9EIME_1.fasta;10.84;489
augustus_G3N7I2_GASAC_1.fasta;29.45;686
augustus_B4MMM3_DROWI_2.fasta;9.42;743
augustus_B4IZI2_DROGR_3.fasta;95.38;606
augustus_W2R9D6_PHYPN_4.fasta;15.65;230
augustus_PTHB1_MOUSE_4.fasta;4.62;888
augustus_A0A158NUR8_ATTCE_2.fasta;5.53;488
augustus_A0A0G4IR91_PLABS_3.fasta;14.37;898
augustus_D2VQK4_NAEGR_3.fasta;10.34;716
augustus_I3JZ61_ORENI_2.fasta;7.31;643
augustus_A0A067CXS2_SAPPC_3.fasta;5.02;737
augustus_K3WFZ0_PYTUL_4.fasta;11.35;652
augustus_ARL6_CAEEL_5.fasta;15.0;260
augustus_D0N9B8_PHYIT_2.fasta;15.81;234
augustus_F6WZU0_MACMU_1.fasta;46.01;715
augustus_F7DYZ0_HORSE_1.fasta;58.6;570
augustus_BBS5_MOUSE_1.fasta;45.79;701
augustus_D0N9B8_PHYIT_1.fasta;9.04;542
augustus_Q2M0T4_DROPS_6.fasta;3.31;605
augustus_F6WBK6_CIOIN_4.fasta;82.37;539
augustus_I3MME5_ICTTR_1.fasta;93.51;570
augustus_Q7PUL7_ANOGA_3.fasta;15.9;415
augustus_A0A0R4IUZ0_DANRE_1.fasta;59.06;298
augustus_F7F169_ORNAN_1.fasta;88.61;79
augustus_W6KXN0_9TRYP_3.fasta;10.83;637
augustus_A6QNT9_BOVIN_1.fasta;85.03;708
augustus_E9ADL1_LEIMA_4.fasta;12.5;192
augustus_T0QML0_9STRA_4.fasta;11.44;734
augustus_A0A0D9QVJ6_CHLSB_1.fasta;52.78;720
augustus_K3WTZ6_PYTUL_1.fasta;10.65;817
augustus_B3RWQ3_TRIAD_5.fasta;4.97;181
augustus_J9K6V4_ACYPI_2.fasta;9.04;376
augustus_V5BKF4_TRYCR_2.fasta;11.99;784
augustus_ARL6_CAEEL_6.fasta;9.79;194
augustus_B4LNW6_DROVI_4.fasta;11.2;384
augustus_W4FD87_9STRA_1.fasta;6.38;1411
augustus_G1M4X8_AILME_1.fasta;74.77;214
augustus_W6L264_9TRYP_2.fasta;9.45;561
augustus_J9K271_ACYPI_3.fasta;4.03;745
augustus_A2DE41_TRIVA_3.fasta;100.0;503
augustus_G4ZW31_PHYSP_2.fasta;23.08;1508
augustus_T0QVK2_9STRA_5.fasta;14.59;905
augustus_E9ADL1_LEIMA_6.fasta;9.77;430
augustus_W4XN65_STRPU_1.fasta;17.26;336
augustus_H3DMY8_TETNG_4.fasta;13.2;803
augustus_W2ZMB5_PHYPR_2.fasta;6.82;807
augustus_A0A0G4GYZ9_VITBC_3.fasta;5.88;340
augustus_I3KLC5_ORENI_1.fasta;13.81;637
augustus_V9F0Z3_PHYPR_4.fasta;100.0;188
augustus_B4QJX6_DROSI_4.fasta;3.64;605
augustus_A0A067CAA2_SAPPC_4.fasta;13.36;262
augustus_H0W8L4_CAVPO_1.fasta;64.16;706
augustus_A0A0H5S235_BRUMA_2.fasta;2.76;580
augustus_A0A024TEN6_9STRA_6.fasta;6.78;605
augustus_A0A0N0P3E7_LEPSE_2.fasta;10.46;679
augustus_V3Z105_LOTGI_2.fasta;87.23;188
augustus_G5A9W7_PHYSP_1.fasta;9.62;426
augustus_G1P887_MYOLU_1.fasta;86.63;344
augustus_A0A139WED1_TRICA_2.fasta;42.18;403
augustus_H2MRS1_ORYLA_2.fasta;14.2;528
augustus_E2RER8_CANLF_2.fasta;14.32;761
augustus_A8JF99_CHLRE_2.fasta;91.84;196
augustus_B7P1L1_IXOSC_1.fasta;6.51;307
augustus_T0RDB9_9STRA_7.fasta;8.91;561
augustus_Q23PP7_TETTS_2.fasta;66.25;1049
augustus_A0A067CLP2_SAPPC_10.fasta;8.6;407
augustus_F6QM11_MONDO_3.fasta;9.7;526
augustus_A0A024TXS0_9STRA_3.fasta;12.68;347
augustus_D0MZ16_PHYIT_1.fasta;7.24;1229
augustus_H3CI58_TETNG_3.fasta;14.25;905
augustus_A0A024TXS0_9STRA_6.fasta;15.21;263
augustus_A0A0G4EFJ8_VITBC_5.fasta;8.68;219
augustus_H3CI58_TETNG_2.fasta;2.71;849
augustus_A7S5W5_NEMVE_1.fasta;12.44;595
augustus_A0A024GPP5_9STRA_6.fasta;7.83;434
augustus_E3LSA6_CAERE_7.fasta;7.42;472
augustus_A0A0S4JE34_BODSA_5.fasta;9.14;350
augustus_F4PDD1_BATDJ_3.fasta;60.0;205
augustus_A0A0G4ITJ7_PLABS_5.fasta;7.47;776
augustus_A0A158P292_ATTCE_2.fasta;25.78;834
augustus_A0A0G4IMV6_PLABS_1.fasta;11.85;751
augustus_D6WSV9_TRICA_4.fasta;5.65;726
augustus_T1JYJ2_TETUR_3.fasta;5.18;637
augustus_A0A0M9G1C6_9TRYP_2.fasta;11.44;542
augustus_A0A067CLP2_SAPPC_3.fasta;12.99;354
augustus_W4G1M5_9STRA_5.fasta;10.78;232
augustus_W5JIE3_ANODA_2.fasta;7.13;491
augustus_L1JV64_GUITH_2.fasta;54.68;940
augustus_H3G905_PHYRM_1.fasta;11.57;536
augustus_V9F4S6_PHYPR_6.fasta;7.38;650
augustus_BBS7_HUMAN_2.fasta;9.45;730
augustus_F6ZUB8_MACMU_1.fasta;100.0;653
augustus_Q4E4D8_TRYCC_4.fasta;14.97;501
augustus_D2UXT8_NAEGR_4.fasta;10.89;964
augustus_G1RZS0_NOMLE_2.fasta;56.47;958
augustus_A0A0G4GWT1_VITBC_8.fasta;5.49;528
augustus_BBS4_CAEEL_1.fasta;13.1;496
augustus_D0MT71_PHYIT_3.fasta;9.92;625
augustus_BBS5_CAEEL_3.fasta;4.6;478
augustus_A0A0G4ILU8_PLABS_3.fasta;10.05;647
augustus_A0A0G4EPB7_VITBC_3.fasta;7.2;236
augustus_J9JNX2_ACYPI_1.fasta;4.11;803
augustus_A4HH78_LEIBR_3.fasta;100.0;858
augustus_A0A158NSS3_ATTCE_3.fasta;6.53;337
augustus_A0A0K0JVX7_BRUMA_1.fasta;90.51;590
augustus_I3JZ61_ORENI_1.fasta;23.51;855
augustus_Q295Y8_DROPS_1.fasta;8.86;395
augustus_G3T996_LOXAF_1.fasta;69.46;632
augustus_D0MY10_PHYIT_6.fasta;10.3;777
augustus_ARL6_CAEEL_2.fasta;17.52;274
augustus_T0R6X7_9STRA_4.fasta;11.67;360
augustus_W2Z6I3_PHYPR_2.fasta;10.45;584
augustus_I3JGE5_ORENI_1.fasta;87.1;341
augustus_G1TL09_RABIT_1.fasta;99.85;654
augustus_G7PRK5_MACFA_1.fasta;100.0;653
augustus_A0A024TXS0_9STRA_5.fasta;14.73;258
augustus_G1QUW7_NOMLE_1.fasta;73.04;831
augustus_ARL6_CAEEL_3.fasta;100.0;190
augustus_H0XEP4_OTOGA_1.fasta;69.37;715
augustus_W2QE22_PHYPN_2.fasta;16.54;913
augustus_A0A158NPL4_ATTCE_3.fasta;2.44;655
augustus_W4FD87_9STRA_4.fasta;10.73;522
augustus_E1BHJ5_BOVIN_1.fasta;18.38;887
augustus_A0A0D9RRT6_CHLSB_1.fasta;39.44;682
augustus_E1BNU6_BOVIN_1.fasta;93.88;572
augustus_E7EXH4_DANRE_2.fasta;8.07;533
augustus_F7HEV6_CALJA_1.fasta;93.33;570
augustus_W2RGR2_PHYPN_3.fasta;6.95;374
augustus_A0A0G4ILU8_PLABS_4.fasta;57.66;933
augustus_Q5XIR2_RAT_2.fasta;10.89;652
augustus_A9V1S9_MONBE_8.fasta;8.15;356
augustus_A0A0G4EPB7_VITBC_1.fasta;13.43;201
augustus_G0MEG7_CAEBE_1.fasta;11.19;411
augustus_G4ZW31_PHYSP_4.fasta;7.12;351
augustus_S9UYL4_9TRYP_1.fasta;100.0;578
augustus_G3P7I9_GASAC_1.fasta;10.51;609
augustus_F7I023_CALJA_1.fasta;73.91;207
augustus_A0A0H5S6V4_BRUMA_3.fasta;9.61;510
augustus_M3WGL7_FELCA_1.fasta;84.59;584
augustus_T0Q4Q9_9STRA_6.fasta;15.14;634
augustus_H2PS04_PONAB_2.fasta;94.17;600
augustus_H2V5Z2_TAKRU_2.fasta;8.79;614
augustus_W2Z9A3_PHYPR_2.fasta;9.2;1185
augustus_Q22CC3_TETTS_2.fasta;13.37;621
augustus_F2UQ70_SALR5_1.fasta;9.71;206
augustus_B4ME19_DROVI_1.fasta;97.35;491
augustus_A0A0D9QYK6_CHLSB_1.fasta;83.36;721
augustus_Q5XI30_RAT_1.fasta;59.65;570
augustus_R1DSD8_EMIHU_4.fasta;15.9;547
augustus_A0A0S4JE34_BODSA_3.fasta;14.8;446
augustus_M3WUV2_FELCA_1.fasta;100.0;654
augustus_B4KQ20_DROMO_1.fasta;88.64;484
augustus_W4FS53_9STRA_5.fasta;7.0;600
augustus_Q7QJD7_ANOGA_2.fasta;100.0;604
augustus_A0A067C4C7_SAPPC_2.fasta;8.86;598
augustus_A7SH53_NEMVE_2.fasta;15.67;217
augustus_L1IIB1_GUITH_3.fasta;10.63;583
augustus_A0A0S4KLB5_BODSA_3.fasta;6.8;588
augustus_K2MWH7_TRYCR_4.fasta;10.32;601
augustus_G1PDK6_MYOLU_1.fasta;100.0;570
augustus_W5MZI7_LEPOC_2.fasta;88.15;211
augustus_A0A0H5S6V4_BRUMA_1.fasta;14.39;556
augustus_I3KLC5_ORENI_3.fasta;6.27;574
augustus_B4QJX6_DROSI_7.fasta;4.45;607
augustus_LZTL1_HUMAN_2.fasta;99.67;300
augustus_F1NGP6_CHICK_2.fasta;99.81;533
augustus_G3NKQ2_GASAC_1.fasta;81.79;615
augustus_A0A0D9RMF9_CHLSB_1.fasta;84.04;570
augustus_A0A0G4EPB7_VITBC_9.fasta;9.84;193
augustus_W2R9D6_PHYPN_3.fasta;100.0;188
augustus_W6KXN0_9TRYP_1.fasta;14.16;586
augustus_A0A067CA50_SAPPC_2.fasta;5.65;726
augustus_G1P0F6_MYOLU_1.fasta;64.81;341
augustus_T1J8I6_STRMM_4.fasta;100.0;594
augustus_H9GCQ3_ANOCA_2.fasta;4.8;729
augustus_A0A024GPP5_9STRA_2.fasta;16.67;198
augustus_TTC8_CAEEL_2.fasta;56.91;810
augustus_D2VQK4_NAEGR_2.fasta;5.9;695
augustus_A0A067CLP2_SAPPC_1.fasta;13.64;396
augustus_W6L264_9TRYP_1.fasta;4.02;1046
augustus_K3WFZ0_PYTUL_1.fasta;3.66;628
augustus_A0A067BYM3_SAPPC_5.fasta;12.33;219
augustus_IFT27_BOVIN_1.fasta;83.87;186
augustus_F7DYZ6_XENTR_1.fasta;8.89;585
augustus_G1R9L0_NOMLE_2.fasta;9.66;559
augustus_F6QP01_XENTR_2.fasta;6.34;726
augustus_H3GA39_PHYRM_2.fasta;15.69;408
augustus_W5J3R5_ANODA_2.fasta;5.47;384
augustus_H3GA39_PHYRM_6.fasta;13.24;506
augustus_G3NXV8_GASAC_3.fasta;4.7;532
augustus_A0A0G4ILU8_PLABS_1.fasta;10.54;939
augustus_W2PT12_PHYPN_7.fasta;8.35;455
augustus_H2MHH5_ORYLA_2.fasta;63.99;747
augustus_B3RWQ3_TRIAD_2.fasta;11.4;342
augustus_B4QJX6_DROSI_3.fasta;96.49;626
augustus_V9EXZ9_PHYPR_6.fasta;12.35;826
augustus_W5J3R5_ANODA_5.fasta;15.52;406
augustus_A0A0G4EPB7_VITBC_6.fasta;9.06;276
augustus_H3GA39_PHYRM_1.fasta;10.71;439
augustus_F6QE09_CIOIN_3.fasta;8.0;550
augustus_A0A024TR25_9STRA_6.fasta;5.15;719
augustus_A0A0G4EFJ8_VITBC_8.fasta;13.33;195
augustus_I3KYV4_ORENI_2.fasta;91.15;746
augustus_A0A0G4IMV6_PLABS_3.fasta;11.7;436
augustus_B3MBX5_DROAN_1.fasta;47.69;2011
augustus_G3QI68_GORGO_3.fasta;99.67;300
augustus_D2VIC7_NAEGR_2.fasta;15.29;399
augustus_G1PTC0_MYOLU_1.fasta;81.91;188
augustus_G4YN09_PHYSP_5.fasta;26.5;1513
augustus_E9ADL1_LEIMA_1.fasta;18.86;281
augustus_H2P491_PONAB_1.fasta;83.6;189
augustus_S9VIN4_9TRYP_1.fasta;100.0;358
augustus_A0A0G4ILU8_PLABS_2.fasta;6.51;707
augustus_A0A0L0S0V9_ALLMA_7.fasta;16.67;282
augustus_R1DSD8_EMIHU_3.fasta;9.09;517
augustus_G3WV05_SARHA_2.fasta;8.84;543
augustus_K3WFZ0_PYTUL_5.fasta;100.0;626
augustus_W2Z6I3_PHYPR_1.fasta;9.21;445
augustus_W4H8Z6_9STRA_7.fasta;6.47;371
augustus_B3RXC9_TRIAD_1.fasta;87.45;717
augustus_T1IP28_STRMM_4.fasta;4.08;955
augustus_T0RDB9_9STRA_6.fasta;15.29;327
augustus_A0A0G4IPH3_PLABS_4.fasta;76.35;389
augustus_W4G1M5_9STRA_2.fasta;17.62;210
augustus_B4GR41_DROPE_5.fasta;3.31;605
augustus_A0A0G4GWT1_VITBC_10.fasta;9.98;561
augustus_B3M138_DROAN_1.fasta;50.62;723
augustus_W5KI70_ASTMX_3.fasta;60.77;599
augustus_G0MCB1_CAEBE_3.fasta;91.96;784
augustus_W5P8L3_SHEEP_2.fasta;36.31;738
augustus_A0A067CA50_SAPPC_4.fasta;10.68;1301
augustus_W5MN19_LEPOC_2.fasta;12.68;639
augustus_W4G1M5_9STRA_3.fasta;11.33;203
augustus_I3KYV4_ORENI_1.fasta;4.99;682
augustus_A0A024TR04_9STRA_2.fasta;10.22;636
augustus_G3RQW7_GORGO_1.fasta;99.85;654
augustus_W4GJ56_9STRA_1.fasta;7.27;660
augustus_G0MEG7_CAEBE_3.fasta;100.0;190
augustus_W2Q1R0_PHYPN_1.fasta;11.61;267
augustus_A0A0G4IMV6_PLABS_8.fasta;12.77;517
augustus_D0MY10_PHYIT_1.fasta;13.47;1121
augustus_A0A0W8C8Z9_PHYNI_2.fasta;8.88;484
augustus_F6WZU0_MACMU_2.fasta;8.18;721
augustus_W4FS53_9STRA_3.fasta;6.45;636
augustus_A8JF99_CHLRE_1.fasta;6.81;749
augustus_A0A0G4EFJ8_VITBC_4.fasta;16.23;191
augustus_E3MCR4_CAERE_1.fasta;10.44;412
augustus_A0A067R1E4_ZOONE_2.fasta;73.04;894
augustus_A0A024TR04_9STRA_1.fasta;12.51;879
augustus_H0WRS7_OTOGA_1.fasta;95.48;598
augustus_D4A8B1_RAT_1.fasta;5.57;521
augustus_A0A0S4JE34_BODSA_2.fasta;16.8;387
augustus_G4ZI86_PHYSP_2.fasta;5.3;642
augustus_BBS7_MOUSE_2.fasta;8.91;786
