File;%_similarity;Len_prot
W2YN75_PHYPR_1.fasta;13.81;601
B4HPG5_DROSE_4.fasta;8.6;558
H3DHP5_TETNG_2.fasta;19.93;833
W5K9G7_ASTMX_3.fasta;12.11;842
A4HN90_LEIBR_1.fasta;15.32;705
W5JQZ5_ANODA_1.fasta;7.94;995
A0A0N0VDQ8_9TRYP_3.fasta;9.61;458
E3MCR4_CAERE_3.fasta;13.22;363
A7S5W5_NEMVE_1.fasta;13.61;911
H3G905_PHYRM_3.fasta;9.14;799
A0A0M9GAT6_9TRYP_2.fasta;13.07;796
T1FZ41_HELRO_2.fasta;5.46;1007
A0A0W8BYL7_PHYNI_3.fasta;6.47;1035
T1IN54_STRMM_3.fasta;14.63;738
V9F6J5_PHYPR_1.fasta;16.26;578
B3RPI2_TRIAD_3.fasta;9.43;721
A8XRG6_CAEBR_1.fasta;13.15;1171
Q4D092_TRYCC_2.fasta;15.25;236
B7Q560_IXOSC_2.fasta;5.16;4500
M3ZIL2_XIPMA_3.fasta;12.21;1220
T1IN54_STRMM_5.fasta;10.43;681
B3MUH4_DROAN_2.fasta;8.84;577
A0A087YNL7_POEFO_2.fasta;13.9;842
K7JBG2_NASVI_3.fasta;10.45;584
I3KYQ8_ORENI_1.fasta;7.48;1511
K1QDK8_CRAGI_2.fasta;14.95;1840
F6UBH2_MONDO_2.fasta;5.91;2523
F6T0X5_CIOIN_2.fasta;7.15;1077
G3NNG6_GASAC_2.fasta;17.33;1304
W6KMB3_9TRYP_1.fasta;79.58;764
S9U312_9TRYP_1.fasta;84.43;533
G3SZ68_LOXAF_1.fasta;3.07;12105
A4HKB1_LEIBR_3.fasta;14.2;1021
D2VRF8_NAEGR_6.fasta;6.71;865
G4ZE33_PHYSP_5.fasta;9.34;921
A0A0M9G8H0_9TRYP_1.fasta;9.31;1031
A0A0W8BXS2_PHYNI_1.fasta;8.37;1542
A0A067R087_ZOONE_1.fasta;4.0;1499
T1FEE1_HELRO_2.fasta;12.59;588
I3JZ61_ORENI_3.fasta;7.36;1711
K7J1K7_NASVI_1.fasta;8.17;1200
B4M537_DROVI_1.fasta;9.39;394
ARL6_DANRE_1.fasta;6.7;866
A2EQS9_TRIVA_2.fasta;12.51;1455
H2TTM2_TAKRU_3.fasta;6.31;1537
A2E557_TRIVA_5.fasta;10.13;711
A0A0S4IWH2_BODSA_2.fasta;11.71;538
K7IMU7_NASVI_1.fasta;14.88;692
G0NZF3_CAEBE_7.fasta;6.36;755
E7F9Q9_DANRE_1.fasta;2.74;20319
A0A0G4G617_VITBC_1.fasta;8.05;621
F7IFY6_CALJA_1.fasta;4.1;11892
A4HSR6_LEIIN_3.fasta;6.83;995
E3LQY5_CAERE_3.fasta;27.07;883
T1J8I6_STRMM_9.fasta;12.66;703
H2LGU6_ORYLA_2.fasta;4.79;1733
I3LAV0_PIG_5.fasta;13.46;535
A0A067CKY6_SAPPC_3.fasta;11.09;442
F7G484_MACMU_1.fasta;2.05;7263
K7GB43_PELSI_1.fasta;0.43;165147
D6WZ82_TRICA_4.fasta;13.5;689
J9JNX2_ACYPI_2.fasta;8.64;5254
B4G8S5_DROPE_3.fasta;11.87;1163
A0A132AMT7_SARSC_2.fasta;8.75;754
A0A0M9GA52_9TRYP_2.fasta;15.83;714
H2MHH5_ORYLA_3.fasta;10.92;1236
H2V5Z2_TAKRU_1.fasta;9.35;3699
A2F554_TRIVA_2.fasta;68.12;276
M3XU97_MUSPF_1.fasta;1.38;12405
H9J068_BOMMO_3.fasta;6.01;316
W5LRM0_ASTMX_1.fasta;11.01;1317
E9GL43_DAPPU_2.fasta;28.71;1815
G5AEA7_PHYSP_2.fasta;8.97;535
A0A0W8B5F2_PHYNI_3.fasta;11.44;857
W4YQE9_STRPU_1.fasta;10.02;2684
G3W779_SARHA_1.fasta;2.43;15214
W5JX09_ANODA_1.fasta;8.16;527
E3MCR4_CAERE_4.fasta;5.79;190
A8XRG6_CAEBR_6.fasta;4.42;770
H2T0R0_TAKRU_3.fasta;9.95;1256
A9V3H9_MONBE_1.fasta;15.22;782
ARL6_CAEEL_3.fasta;8.19;464
G3QMT8_GORGO_1.fasta;2.18;16772
Q28WL3_DROPS_3.fasta;10.26;1004
G3WC39_SARHA_1.fasta;9.23;1008
F6SS62_MONDO_1.fasta;2.21;7117
A0A0L0HHW9_SPIPN_1.fasta;8.09;606
G3S2X3_GORGO_1.fasta;54.85;1236
W5JPA7_ANODA_2.fasta;8.29;1508
A0A0S4IYJ2_BODSA_1.fasta;12.24;1495
F5HK34_ANOGA_2.fasta;2.53;671
H3D6A2_TETNG_2.fasta;11.64;1117
F1SKJ7_PIG_1.fasta;1.91;8177
B3M8B7_DROAN_2.fasta;5.26;646
A0A158N997_ATTCE_2.fasta;12.48;1627
A2E557_TRIVA_1.fasta;12.81;882
A0A0G4F9D8_VITBC_4.fasta;9.79;1481
H0V1I4_CAVPO_1.fasta;4.41;9305
A8Y3D5_CAEBR_1.fasta;11.17;1307
A0A0G4ENF0_VITBC_2.fasta;17.73;1241
A0A0D9S9R9_CHLSB_1.fasta;6.49;2297
Q29MT0_DROPS_1.fasta;8.58;1504
G5AEA7_PHYSP_4.fasta;6.58;973
Q17MR4_AEDAE_1.fasta;52.84;952
V4C0L9_LOTGI_2.fasta;4.44;855
S9UUW0_9TRYP_1.fasta;80.38;479
G1KX11_ANOCA_2.fasta;10.86;221
H9GKS6_ANOCA_1.fasta;5.25;3255
A9UU67_MONBE_3.fasta;15.81;525
B4MJU3_DROWI_1.fasta;13.15;1285
H2SZY5_TAKRU_2.fasta;8.79;660
B4KFI6_DROMO_3.fasta;7.87;750
E0VL22_PEDHC_2.fasta;11.25;480
A0A0G4EPB7_VITBC_2.fasta;3.85;1221
E9G067_DAPPU_1.fasta;7.66;901
G1KJQ1_ANOCA_1.fasta;4.22;2560
H9GC07_ANOCA_1.fasta;3.49;9309
K3WUB9_PYTUL_3.fasta;11.92;629
A0A067R1E4_ZOONE_1.fasta;13.76;3445
F1QCQ8_DANRE_2.fasta;15.41;740
A4HN90_LEIBR_2.fasta;9.25;746
W5JDQ4_ANODA_1.fasta;24.94;2342
D2UZG5_NAEGR_1.fasta;6.66;796
A0A024G8A2_9STRA_1.fasta;14.11;730
G0MY08_CAEBE_2.fasta;2.61;537
G1S9G6_NOMLE_1.fasta;8.18;2237
A2D7W2_TRIVA_2.fasta;10.3;602
Q7QJD7_ANOGA_1.fasta;51.68;981
K7IUM7_NASVI_1.fasta;22.87;1968
CH037_MOUSE_1.fasta;1.68;7550
A7S9V7_NEMVE_3.fasta;12.89;1210
G1LVU0_AILME_1.fasta;3.32;7479
B3MUA1_DROAN_2.fasta;61.3;1359
T1JYJ2_TETUR_6.fasta;7.15;685
A0A0G4FM83_VITBC_3.fasta;13.86;642
PTHB1_CAEEL_5.fasta;15.62;941
H2ZYI3_LATCH_1.fasta;45.21;1431
B4QJX6_DROSI_2.fasta;32.6;816
A0A0N1PFT7_LEPSE_2.fasta;11.0;982
B3SAM9_TRIAD_3.fasta;9.91;1171
V3ZX09_LOTGI_2.fasta;12.03;374
K3X2Y2_PYTUL_1.fasta;5.33;1069
K7IUM7_NASVI_7.fasta;8.11;1196
H3DXJ0_PRIPA_5.fasta;10.71;308
B4MMM3_DROWI_2.fasta;15.4;766
H0WTY6_OTOGA_1.fasta;1.43;31577
G4VQ40_SCHMA_2.fasta;5.84;3373
A0A087YC70_POEFO_2.fasta;5.81;4662
B4IGG4_DROSE_2.fasta;10.49;715
W2Z794_PHYPR_1.fasta;4.41;1178
G3NM06_GASAC_2.fasta;15.89;384
W6KEL0_9TRYP_1.fasta;8.64;509
A4HI10_LEIBR_1.fasta;8.56;1308
E9HBN7_DAPPU_1.fasta;26.42;583
V3ZL20_LOTGI_3.fasta;11.0;1164
TRI32_HUMAN_1.fasta;5.72;4613
H3DXJ0_PRIPA_2.fasta;7.58;277
I3MIT5_ICTTR_1.fasta;1.86;18349
BBS4_CAEEL_1.fasta;12.52;511
H3B555_LATCH_1.fasta;2.35;19130
H2QDI7_PANTR_1.fasta;8.46;4338
I3JHX4_ORENI_3.fasta;1.33;47701
W5JIE3_ANODA_1.fasta;32.12;1152
H3DXJ0_PRIPA_7.fasta;13.39;336
J9JV08_ACYPI_2.fasta;12.87;1950
F1N626_BOVIN_1.fasta;1.37;29141
G3VZE5_SARHA_1.fasta;0.83;76906
H2Y5K1_CIOSA_1.fasta;8.55;3881
B7PGX0_IXOSC_2.fasta;1.57;1209
A9UQE8_MONBE_3.fasta;8.16;1446
U3KCY4_FICAL_1.fasta;2.71;11158
W2ZMB5_PHYPR_3.fasta;7.78;771
I3MEL8_ICTTR_1.fasta;10.66;3640
G7PB52_MACFA_2.fasta;7.46;2628
B0WVV4_CULQU_1.fasta;8.59;396
BBS2_CAEEL_1.fasta;10.0;1290
M3Y3G7_MUSPF_1.fasta;0.64;93802
BBS5_CAEEL_2.fasta;7.63;891
L1J7Q0_GUITH_2.fasta;10.84;766
E1C569_CHICK_1.fasta;6.91;839
BBS5_HUMAN_2.fasta;3.54;2065
Q4QGM5_LEIMA_1.fasta;13.83;752
F4PDD1_BATDJ_2.fasta;11.57;242
E1C569_CHICK_3.fasta;12.96;486
W4XP81_STRPU_1.fasta;6.22;2347
B4MW67_DROWI_2.fasta;24.18;1741
E0VP97_PEDHC_4.fasta;13.76;850
H2V9K1_TAKRU_1.fasta;6.33;1184
T1IN54_STRMM_4.fasta;8.02;673
H2N1F5_ORYLA_2.fasta;14.75;800
G3QXK4_GORGO_1.fasta;0.61;80365
A0A0L0CAS7_LUCCU_1.fasta;9.9;2464
I3J4U2_ORENI_1.fasta;8.05;683
Q4QJ54_LEIMA_3.fasta;6.59;1154
B4HV21_DROSE_2.fasta;13.65;828
E2R962_CANLF_1.fasta;2.51;3070
T1J4V7_STRMM_1.fasta;20.29;340
F0YAJ5_AURAN_5.fasta;9.71;381
F7CDR8_HORSE_1.fasta;1.17;5398
A4HVW2_LEIIN_2.fasta;8.94;526
A0A158NBF3_ATTCE_1.fasta;10.38;1050
F6W3E7_CALJA_1.fasta;0.27;159284
T1J8I6_STRMM_6.fasta;8.62;603
W5KEJ5_ASTMX_2.fasta;13.21;2051
H3CPV7_TETNG_1.fasta;15.32;2219
B7PSD9_IXOSC_4.fasta;5.18;1256
H0V4D2_CAVPO_1.fasta;2.82;7625
G3P7I9_GASAC_2.fasta;15.27;668
G1R9L0_NOMLE_2.fasta;11.29;1054
T1IP28_STRMM_3.fasta;5.48;547
B4I7P4_DROSE_4.fasta;5.32;958
J9K409_ACYPI_2.fasta;13.41;1074
ARL6_DANRE_3.fasta;3.93;3358
E3LZ78_CAERE_5.fasta;8.1;605
M3ZUZ2_XIPMA_3.fasta;12.55;829
Q4DNK9_TRYCC_3.fasta;15.56;1035
A2DWY6_TRIVA_2.fasta;14.72;265
W5NE82_LEPOC_1.fasta;3.56;14253
B4M537_DROVI_3.fasta;39.6;654
H3GA73_PHYRM_2.fasta;9.89;1274
V5BJR9_TRYCR_1.fasta;12.18;476
H3A6Z7_LATCH_1.fasta;3.05;11150
S9U239_9TRYP_1.fasta;12.36;785
A7S6S2_NEMVE_1.fasta;10.55;1270
E0V980_PEDHC_3.fasta;9.82;1141
T1G3W6_HELRO_1.fasta;18.72;1442
A0A0G4FM83_VITBC_1.fasta;35.41;658
F1Q9F8_DANRE_1.fasta;15.01;846
T1FAN3_HELRO_1.fasta;5.41;351
F4PEA0_BATDJ_2.fasta;38.95;950
W2Q9Y5_PHYPN_5.fasta;8.21;962
A0A0G4GGA2_VITBC_1.fasta;12.22;769
D2A2G0_TRICA_3.fasta;9.55;838
BBS1_CAEEL_1.fasta;11.37;677
A7S6S2_NEMVE_3.fasta;14.33;607
G7PC93_MACFA_1.fasta;2.08;7132
A8XA77_CAEBR_6.fasta;8.16;576
V9EKV4_PHYPR_1.fasta;10.94;576
CH037_BOVIN_2.fasta;6.87;873
A0A067RE41_ZOONE_3.fasta;11.59;483
F4NSL0_BATDJ_2.fasta;10.66;769
D2VGV9_NAEGR_2.fasta;3.31;725
T1HIG5_RHOPR_3.fasta;4.34;761
A0A0L0HGZ5_SPIPN_1.fasta;28.35;790
A0A0M9GAT6_9TRYP_1.fasta;15.83;758
A0A087XRS7_POEFO_3.fasta;9.75;441
L1I8Y1_GUITH_2.fasta;9.98;551
W5P769_SHEEP_2.fasta;17.17;722
A0A090LLE7_STRRB_4.fasta;10.56;994
BBS5_MOUSE_2.fasta;11.39;527
B7YZM8_DROME_1.fasta;13.82;1498
M4AKC5_XIPMA_5.fasta;10.75;912
Q4CYP7_TRYCC_1.fasta;14.31;594
L1JKF8_GUITH_1.fasta;11.27;275
K3X8B7_PYTUL_6.fasta;8.44;711
A0A0L0HGZ5_SPIPN_4.fasta;9.73;565
K7FNG7_PELSI_2.fasta;5.23;2313
E9HBN7_DAPPU_2.fasta;6.88;654
T0RY96_9STRA_4.fasta;13.16;1064
A0A096LYQ5_POEFO_3.fasta;15.42;2574
T1HMQ0_RHOPR_2.fasta;12.85;778
B4J623_DROGR_1.fasta;8.32;625
M3ZSV8_XIPMA_2.fasta;6.65;2240
A8XGG2_CAEBR_4.fasta;10.76;818
E3LZ78_CAERE_2.fasta;8.31;686
I3JHX4_ORENI_2.fasta;6.3;6409
W5KEJ5_ASTMX_1.fasta;6.81;881
A0A024G1W2_9STRA_1.fasta;11.83;1006
A2EKF6_TRIVA_3.fasta;11.13;503
K3WPT3_PYTUL_2.fasta;10.94;969
H0UVR3_CAVPO_2.fasta;13.57;973
H3DXJ0_PRIPA_6.fasta;14.61;883
F1NQI6_CHICK_1.fasta;1.54;32601
A4I7U1_LEIIN_1.fasta;14.77;968
H2Q1F4_PANTR_1.fasta;0.72;80242
E3LTH5_CAERE_2.fasta;13.2;538
E2RQA6_CANLF_2.fasta;9.43;891
F2UKV5_SALR5_5.fasta;11.36;801
R4G9X7_ANOCA_2.fasta;4.33;3398
G0NZF3_CAEBE_4.fasta;20.51;858
H9JGR5_BOMMO_2.fasta;5.93;1113
Q4R679_MACFA_1.fasta;1.07;38379
V4ASP5_LOTGI_2.fasta;8.63;591
V5DCK5_TRYCR_1.fasta;8.72;688
F2TWK0_SALR5_3.fasta;4.56;1402
K1RTU4_CRAGI_3.fasta;10.14;740
M3XWM7_MUSPF_1.fasta;5.39;8965
B0WLK0_CULQU_3.fasta;15.29;667
K1QJC8_CRAGI_1.fasta;6.74;445
H0WG94_OTOGA_1.fasta;45.91;1503
T1ELR8_HELRO_2.fasta;12.4;750
IFT27_BOVIN_1.fasta;1.81;7631
W5J3R5_ANODA_6.fasta;12.03;557
F1MB52_BOVIN_1.fasta;3.73;12455
D0P4B2_PHYIT_3.fasta;14.13;467
F1NGP3_CHICK_2.fasta;13.95;810
E3LSA6_CAERE_4.fasta;7.26;1254
B4GFI4_DROPE_2.fasta;40.21;567
U3K0J7_FICAL_1.fasta;12.43;1376
K2NS17_TRYCR_2.fasta;11.07;831
M3WKW0_FELCA_1.fasta;10.19;1345
E9G2T4_DAPPU_3.fasta;4.73;1227
G1NWH7_MYOLU_1.fasta;2.2;6052
Q7PUL7_ANOGA_1.fasta;8.13;775
G0NCM0_CAEBE_4.fasta;11.63;679
L1JP33_GUITH_1.fasta;19.48;657
H3CQC7_TETNG_4.fasta;9.9;1344
A0A090LTH6_STRRB_1.fasta;46.49;1054
A0A096M5A9_POEFO_1.fasta;7.41;3429
L1JV64_GUITH_1.fasta;14.29;742
H2RJL3_TAKRU_2.fasta;12.78;1064
M3YWA6_MUSPF_1.fasta;0.71;73479
B3M393_DROAN_1.fasta;20.77;1719
A9UQE8_MONBE_1.fasta;56.5;1600
BBS1_HUMAN_1.fasta;12.73;1021
W5N2B1_LEPOC_1.fasta;2.52;6361
T1JGE4_STRMM_6.fasta;11.16;1147
G1K9Z0_ANOCA_1.fasta;5.71;6073
A4I587_LEIIN_2.fasta;13.15;1232
A4IBV8_LEIIN_3.fasta;9.38;629
W5M4M4_LEPOC_1.fasta;7.78;1993
J3QMK2_MOUSE_2.fasta;1.57;1340
H3FPW8_PRIPA_2.fasta;9.62;665
D0MT71_PHYIT_1.fasta;44.17;1089
F6YUF2_XENTR_5.fasta;4.32;5050
A0A096M5A9_POEFO_2.fasta;13.46;654
B7YZM8_DROME_5.fasta;4.31;1160
M4AKC5_XIPMA_2.fasta;6.79;1620
K7IZ19_NASVI_4.fasta;11.85;878
B4LHK4_DROVI_3.fasta;13.54;938
D2CG54_TRICA_1.fasta;18.85;1767
A8IYF1_CHLRE_3.fasta;6.96;1394
F6XU90_ORNAN_1.fasta;4.36;11198
T0SBE3_9STRA_4.fasta;6.87;597
A0A0M9G8H0_9TRYP_4.fasta;11.75;928
E1BN34_BOVIN_2.fasta;6.11;5238
B4IGG4_DROSE_1.fasta;89.4;783
A0A132AED3_SARSC_3.fasta;7.87;978
F0Y179_AURAN_1.fasta;6.16;763
F7E5E6_ORNAN_1.fasta;8.84;2126
V4AFV8_LOTGI_3.fasta;12.82;694
F0YAJ5_AURAN_2.fasta;12.71;299
W6L219_9TRYP_1.fasta;9.7;835
J9K271_ACYPI_2.fasta;3.58;726
J9K271_ACYPI_1.fasta;15.53;1539
G3STK5_LOXAF_1.fasta;13.66;3850
F1S1T9_PIG_1.fasta;4.35;7913
B4KME7_DROMO_2.fasta;6.47;680
G1SYD7_RABIT_1.fasta;7.48;3917
M4AFV4_XIPMA_1.fasta;6.59;5040
W2QE22_PHYPN_4.fasta;14.1;858
A0A0N0DVH7_9TRYP_4.fasta;11.72;1186
A2FHN7_TRIVA_1.fasta;6.81;2085
A0A096MMY7_PAPAN_2.fasta;4.69;8140
K7JKG6_NASVI_2.fasta;6.69;1091
B4HV21_DROSE_3.fasta;5.49;619
G4ZE33_PHYSP_3.fasta;7.67;808
T1HX26_RHOPR_2.fasta;17.19;1425
H2QX35_PANTR_1.fasta;1.33;33681
H2QXS4_PANTR_1.fasta;24.98;2614
E9H9T3_DAPPU_2.fasta;7.5;613
A0A0M9G178_9TRYP_4.fasta;4.8;875
A0A0W8CKJ4_PHYNI_5.fasta;10.55;929
H9JGR5_BOMMO_1.fasta;7.4;2366
Q4E5P7_TRYCC_2.fasta;8.33;1057
F2USB8_SALR5_2.fasta;9.65;912
T1JH94_STRMM_1.fasta;12.78;493
G3T996_LOXAF_2.fasta;5.71;1121
K1QYL7_CRAGI_1.fasta;9.57;2331
V9FJ70_PHYPR_3.fasta;9.7;804
F6RDQ7_CIOIN_2.fasta;8.41;3411
W6L8P3_9TRYP_2.fasta;8.63;1135
A0A0N0P4P7_LEPSE_2.fasta;7.41;513
A0A0H5S6V4_BRUMA_3.fasta;9.51;873
T1HIG5_RHOPR_2.fasta;9.17;360
F6QP01_XENTR_1.fasta;6.8;4030
B4KFI6_DROMO_5.fasta;9.33;600
K7IMU7_NASVI_2.fasta;65.22;716
A0A0M9G178_9TRYP_2.fasta;8.76;582
K7FYE3_PELSI_1.fasta;2.92;15780
E1BXI4_CHICK_1.fasta;14.13;1132
W5PLE6_SHEEP_2.fasta;2.16;971
K3WRX6_PYTUL_1.fasta;7.26;2203
H9GCQ3_ANOCA_1.fasta;5.19;8013
G3PWE1_GASAC_1.fasta;8.08;1770
A7RHF6_NEMVE_3.fasta;4.59;1219
V4AJL1_LOTGI_2.fasta;5.56;719
G1T913_RABIT_1.fasta;7.3;2056
A4H6Y1_LEIBR_3.fasta;12.36;639
B4MMM3_DROWI_5.fasta;10.7;981
A9UTD3_MONBE_2.fasta;21.22;1635
Q7PUL7_ANOGA_2.fasta;76.32;435
H0V4D2_CAVPO_2.fasta;13.45;528
T1KWA3_TETUR_1.fasta;4.92;772
B3MBX5_DROAN_4.fasta;6.63;966
G0P085_CAEBE_3.fasta;12.43;1392
G0NZF3_CAEBE_3.fasta;17.34;946
G3P8N2_GASAC_2.fasta;4.43;7655
E3NJN3_CAERE_1.fasta;5.71;3031
A0A061J9H1_TRYRA_1.fasta;9.23;704
B3MUH4_DROAN_4.fasta;7.11;591
T1JMT6_STRMM_5.fasta;8.06;608
E2RER8_CANLF_2.fasta;4.29;2912
A8IYF1_CHLRE_2.fasta;7.65;1216
G0MCB1_CAEBE_1.fasta;8.37;1421
G4VQ40_SCHMA_1.fasta;6.26;2570
G3T822_LOXAF_1.fasta;1.1;14394
W2R2K8_PHYPN_3.fasta;12.44;868
Q4R679_MACFA_2.fasta;6.49;3649
G4VMY2_SCHMA_4.fasta;3.08;520
M3ZSV8_XIPMA_1.fasta;7.95;4189
B7QBS1_IXOSC_2.fasta;1.36;11011
W2Q403_PHYPN_2.fasta;15.13;780
A0A0K0J7N8_BRUMA_2.fasta;18.41;1722
W6L664_9TRYP_2.fasta;11.92;411
T1J508_STRMM_4.fasta;12.94;873
BBS7_CAEEL_1.fasta;11.68;1010
W6KEL0_9TRYP_3.fasta;7.34;286
H3D829_TETNG_1.fasta;9.19;1512
M3XFE7_FELCA_1.fasta;1.62;18126
A0A131ZVY5_SARSC_4.fasta;7.43;902
A0A0K0JVX7_BRUMA_1.fasta;14.23;752
T1FPQ8_HELRO_1.fasta;14.09;2094
A0A139AXF2_GONPR_1.fasta;16.44;292
E9HBN7_DAPPU_3.fasta;9.3;656
H3DMY8_TETNG_2.fasta;16.79;2299
F0Y6H0_AURAN_1.fasta;13.14;609
T1K902_TETUR_4.fasta;13.51;977
E9AGF5_LEIIN_2.fasta;14.64;560
A0A087XEB7_POEFO_2.fasta;15.25;1049
A2FLN7_TRIVA_2.fasta;9.94;835
B4Q641_DROSI_2.fasta;9.27;561
D2UYR4_NAEGR_3.fasta;12.19;279
BBS4_HUMAN_1.fasta;1.66;16470
A0A0N0P3E7_LEPSE_1.fasta;10.81;768
F7CJR6_HORSE_1.fasta;2.87;8656
F7H903_MACMU_1.fasta;7.17;2119
BBS12_HUMAN_2.fasta;9.17;818
H2V5Z2_TAKRU_2.fasta;8.28;1244
B3RPI2_TRIAD_1.fasta;7.7;805
D2VIC7_NAEGR_3.fasta;14.33;363
B0W2W7_CULQU_1.fasta;12.59;858
F6YN29_MONDO_2.fasta;8.82;3185
A0A0M9G5S3_9TRYP_2.fasta;15.66;1226
G1LJ46_AILME_1.fasta;0.52;130178
H3BHT8_LATCH_1.fasta;3.67;9304
B4IZI2_DROGR_4.fasta;6.54;627
K1PFG3_CRAGI_1.fasta;5.69;615
A8XA77_CAEBR_5.fasta;8.56;993
A0A132AMT7_SARSC_1.fasta;15.34;489
A0A158NBR4_ATTCE_3.fasta;10.88;800
B4NBA2_DROWI_2.fasta;11.71;1255
ARL6_CAEEL_1.fasta;8.26;557
F2UP53_SALR5_3.fasta;16.68;1481
A0A0D9QYK6_CHLSB_1.fasta;4.85;10940
IFT74_HUMAN_3.fasta;4.6;630
F0Y7H8_AURAN_1.fasta;13.45;1145
H0VTI3_CAVPO_1.fasta;0.76;61639
F6YUF2_XENTR_1.fasta;6.13;3115
BBS2_CAEEL_2.fasta;37.28;1089
B4J6Z6_DROGR_2.fasta;31.97;1608
G3QYJ9_GORGO_1.fasta;0.42;168563
A0A0G4INI7_PLABS_4.fasta;11.13;611
ARL6_CAEBR_1.fasta;7.42;741
B4MRQ8_DROWI_3.fasta;6.92;882
H2SZY5_TAKRU_1.fasta;3.16;791
H2TTM2_TAKRU_2.fasta;5.39;2745
G0MEG7_CAEBE_2.fasta;12.9;310
H3CVL6_TETNG_1.fasta;7.43;498
V5BKF4_TRYCR_2.fasta;13.57;796
F1PG86_CANLF_1.fasta;1.95;15704
B3MUH4_DROAN_3.fasta;19.76;916
H9J289_BOMMO_4.fasta;9.95;583
W6LBN2_9TRYP_1.fasta;15.01;1066
A9UTD3_MONBE_4.fasta;14.38;1349
A0A0W8C0V4_PHYNI_2.fasta;10.97;2151
BBS7_MOUSE_2.fasta;15.05;824
Q5XIR2_RAT_2.fasta;5.95;3745
G4ZRE7_PHYSP_1.fasta;5.15;544
A9VC34_MONBE_2.fasta;10.31;989
H2PT77_PONAB_1.fasta;6.62;2675
A7RY88_NEMVE_3.fasta;10.53;826
E0V980_PEDHC_2.fasta;8.64;752
A0A0G4INI7_PLABS_3.fasta;17.9;771
C4V6M3_NOSCE_2.fasta;8.16;429
H2QUE8_PANTR_1.fasta;0.49;145936
H2QDI7_PANTR_2.fasta;9.79;1287
