File;%_similarity;Len_prot
K7GGB8_PELSI_4.fasta;8.59;1106
T1J8I6_STRMM_9.fasta;8.56;1273
H2LGU6_ORYLA_2.fasta;4.79;1733
A0A090L5W0_STRRB_10.fasta;11.5;809
I3LAV0_PIG_5.fasta;11.02;735
C5LN48_PERM5_3.fasta;8.0;625
A0A067CKY6_SAPPC_3.fasta;12.37;469
F7G484_MACMU_1.fasta;2.09;7316
K7GB43_PELSI_1.fasta;0.44;165252
D6WZ82_TRICA_4.fasta;7.99;1352
J9JNX2_ACYPI_2.fasta;8.07;5243
B4G8S5_DROPE_3.fasta;15.22;1143
A0A132AMT7_SARSC_2.fasta;9.44;763
A0A0M9GA52_9TRYP_2.fasta;15.77;691
H2MHH5_ORYLA_3.fasta;6.49;3111
H2V5Z2_TAKRU_1.fasta;8.22;3735
A2F554_TRIVA_2.fasta;5.44;974
M3XU97_MUSPF_1.fasta;1.1;12452
K7J2U6_NASVI_4.fasta;11.26;1146
W5LRM0_ASTMX_1.fasta;10.95;1315
E9GL43_DAPPU_2.fasta;10.2;2029
F2UQ70_SALR5_7.fasta;11.11;414
G5AEA7_PHYSP_2.fasta;11.11;522
H3DYA5_PRIPA_6.fasta;6.82;352
A0A067CXS2_SAPPC_4.fasta;22.03;826
A0A0W8B5F2_PHYNI_3.fasta;11.03;517
W4YQE9_STRPU_1.fasta;5.92;2688
G3W779_SARHA_1.fasta;2.43;15211
W5JX09_ANODA_1.fasta;10.0;430
B3RIN7_TRIAD_6.fasta;7.93;681
E3MCR4_CAERE_4.fasta;10.65;526
I3JQB2_ORENI_4.fasta;5.69;1634
A8XRG6_CAEBR_6.fasta;5.85;854
H2T0R0_TAKRU_3.fasta;10.03;1256
A9V3H9_MONBE_1.fasta;11.99;976
H0XPD1_OTOGA_3.fasta;7.84;689
ARL6_CAEEL_3.fasta;7.87;597
G3QMT8_GORGO_1.fasta;1.9;16697
K7IMU7_NASVI_8.fasta;12.57;700
Q28WL3_DROPS_3.fasta;5.85;1008
W6KG70_9TRYP_6.fasta;7.81;730
G3VFR9_SARHA_2.fasta;12.34;1443
K3WFZ0_PYTUL_4.fasta;7.46;912
H2YQF5_CIOSA_2.fasta;9.93;453
H2RV16_TAKRU_3.fasta;14.01;628
G3WC39_SARHA_1.fasta;8.53;1008
F6SS62_MONDO_1.fasta;2.2;7128
A0A0L0HHW9_SPIPN_1.fasta;15.44;732
G3S2X3_GORGO_1.fasta;7.43;2139
Q17MR4_AEDAE_2.fasta;5.79;794
A0A090L692_STRRB_8.fasta;11.6;638
F4NSL0_BATDJ_9.fasta;5.25;457
A8X7A4_CAEBR_7.fasta;10.65;676
W5JPA7_ANODA_2.fasta;24.14;1077
A0A0S4IYJ2_BODSA_1.fasta;58.94;1476
F5HK34_ANOGA_2.fasta;2.27;836
H3D6A2_TETNG_2.fasta;10.4;1288
F1SKJ7_PIG_1.fasta;1.73;6921
B3M8B7_DROAN_2.fasta;14.63;834
A0A158N997_ATTCE_2.fasta;11.47;872
A2E557_TRIVA_1.fasta;10.78;1197
A0A0G4F9D8_VITBC_4.fasta;12.05;1320
F5HK34_ANOGA_9.fasta;4.47;470
H0V1I4_CAVPO_1.fasta;4.41;9305
A8Y3D5_CAEBR_1.fasta;7.64;3233
A0A0L0HHW9_SPIPN_6.fasta;13.49;704
A2ERA0_TRIVA_6.fasta;11.56;545
A0A0G4ENF0_VITBC_2.fasta;17.66;1331
A0A0D9S9R9_CHLSB_1.fasta;6.37;4362
Q29MT0_DROPS_1.fasta;8.19;3065
G5AEA7_PHYSP_4.fasta;4.68;1390
Q17MR4_AEDAE_1.fasta;25.16;910
V4C0L9_LOTGI_2.fasta;3.0;1065
A9URF3_MONBE_4.fasta;2.36;2030
D6WSV9_TRICA_5.fasta;7.55;1550
S9UUW0_9TRYP_1.fasta;14.96;568
H9GKS6_ANOCA_1.fasta;5.29;3254
A9UU67_MONBE_3.fasta;8.98;2138
B4MJU3_DROWI_1.fasta;12.1;1562
H3F5B6_PRIPA_7.fasta;12.29;724
T1K3F9_TETUR_6.fasta;8.66;1766
H2SZY5_TAKRU_2.fasta;5.45;495
A0A090LL11_STRRB_6.fasta;5.31;2751
B4KFI6_DROMO_3.fasta;7.79;745
E0VL22_PEDHC_2.fasta;5.29;1342
G3TIP0_LOXAF_2.fasta;9.1;1912
A0A0G4EPB7_VITBC_2.fasta;17.0;647
G1SIY1_RABIT_4.fasta;14.65;901
G0P085_CAEBE_8.fasta;14.81;655
F1SI91_PIG_5.fasta;10.92;760
T1JMT6_STRMM_6.fasta;4.29;2310
E9G067_DAPPU_1.fasta;16.57;513
G0P085_CAEBE_9.fasta;8.89;1372
G1KJQ1_ANOCA_1.fasta;4.45;2537
H9GC07_ANOCA_1.fasta;3.47;2075
A0A096P1E7_PAPAN_2.fasta;6.78;1357
K3WUB9_PYTUL_3.fasta;8.08;1647
A0A067R1E4_ZOONE_1.fasta;20.47;2247
F1QCQ8_DANRE_2.fasta;7.78;1427
W5JDQ4_ANODA_1.fasta;6.94;1787
D2UZG5_NAEGR_1.fasta;13.51;333
E9HBN7_DAPPU_8.fasta;11.8;712
A0A024G8A2_9STRA_1.fasta;7.75;839
A4HX34_LEIIN_1.fasta;8.21;633
W6KU64_9TRYP_4.fasta;9.83;458
A0A024G8J4_9STRA_2.fasta;5.62;2653
G0MY08_CAEBE_2.fasta;14.5;738
K7JWU6_NASVI_3.fasta;8.9;4944
B3SAM9_TRIAD_5.fasta;3.87;2353
G1S9G6_NOMLE_1.fasta;6.78;4069
W5JQZ5_ANODA_6.fasta;10.21;470
A2D7W2_TRIVA_2.fasta;15.47;569
A7RZZ8_NEMVE_9.fasta;8.15;687
Q7QJD7_ANOGA_1.fasta;14.98;801
A0A139APA4_GONPR_4.fasta;4.35;667
H2RV16_TAKRU_6.fasta;12.31;983
PTHB1_CAEEL_9.fasta;12.67;1255
G1P0F6_MYOLU_3.fasta;5.85;1914
K7IUM7_NASVI_1.fasta;10.54;1328
CH037_MOUSE_1.fasta;1.69;7535
A7S9V7_NEMVE_3.fasta;9.81;1671
G1LVU0_AILME_1.fasta;3.31;7482
V3ZX09_LOTGI_5.fasta;4.15;1157
B3MUA1_DROAN_2.fasta;61.14;1364
T1JYJ2_TETUR_6.fasta;9.13;624
E9GGK3_DAPPU_7.fasta;11.22;1007
A0A0G4FM83_VITBC_3.fasta;27.2;706
PTHB1_CAEEL_5.fasta;11.36;995
V6TXM2_GIAIN_4.fasta;12.97;609
H2ZYI3_LATCH_1.fasta;7.82;1112
B4QJX6_DROSI_2.fasta;1.82;606
A0A0N1PFT7_LEPSE_2.fasta;13.88;1059
B3SAM9_TRIAD_3.fasta;12.9;783
V3ZX09_LOTGI_2.fasta;11.39;395
H3CFW0_TETNG_4.fasta;11.44;1110
K3X2Y2_PYTUL_1.fasta;6.75;593
B8C2P1_THAPS_6.fasta;11.7;547
K7IUM7_NASVI_7.fasta;6.83;1230
H3DXJ0_PRIPA_5.fasta;15.89;384
B4MMM3_DROWI_2.fasta;73.21;728
H0WTY6_OTOGA_1.fasta;1.43;31578
A0A139APA4_GONPR_8.fasta;8.74;721
G1LXJ6_AILME_3.fasta;12.55;1108
A0A087YC70_POEFO_2.fasta;5.86;4674
W2YZ86_PHYPR_2.fasta;14.58;384
B4IGG4_DROSE_2.fasta;14.39;931
A0A0G4IXU6_PLABS_1.fasta;6.7;821
W2Z794_PHYPR_1.fasta;6.22;965
T0QGA8_9STRA_3.fasta;5.91;609
G3NM06_GASAC_2.fasta;4.59;1439
W6KEL0_9TRYP_1.fasta;2.86;3040
A0A0G4G617_VITBC_6.fasta;7.49;788
W6KHM9_9TRYP_2.fasta;9.5;884
A4HI10_LEIBR_1.fasta;13.06;735
E9HBN7_DAPPU_1.fasta;12.7;551
V3ZL20_LOTGI_3.fasta;7.16;2080
TRI32_HUMAN_1.fasta;5.72;4616
H3DXJ0_PRIPA_2.fasta;8.94;649
I3MIT5_ICTTR_1.fasta;1.87;18333
A0A024GPP5_9STRA_1.fasta;6.45;837
BBS4_CAEEL_1.fasta;11.59;949
W6L664_9TRYP_6.fasta;12.42;314
H3B555_LATCH_1.fasta;2.94;19298
H2QDI7_PANTR_1.fasta;8.26;4454
W5JIE3_ANODA_1.fasta;4.55;2749
H3DXJ0_PRIPA_7.fasta;21.75;892
J9JV08_ACYPI_2.fasta;21.78;1901
F1N626_BOVIN_1.fasta;1.36;29374
G3VZE5_SARHA_1.fasta;0.82;77524
E3LTH5_CAERE_7.fasta;6.11;1783
H2Y5K1_CIOSA_1.fasta;11.95;845
B7PGX0_IXOSC_2.fasta;14.88;168
A9UQE8_MONBE_3.fasta;6.81;1439
U3KCY4_FICAL_1.fasta;2.53;11917
T1L0Y2_TETUR_5.fasta;13.29;828
W2ZMB5_PHYPR_3.fasta;11.75;945
I3MEL8_ICTTR_1.fasta;10.65;3642
W5M531_LEPOC_3.fasta;9.22;1855
G4YNA1_PHYSP_5.fasta;12.63;649
F6TUH0_HORSE_2.fasta;6.35;1623
Q9VF13_DROME_4.fasta;3.73;1152
B0WVV4_CULQU_1.fasta;8.8;375
B4GFI4_DROPE_4.fasta;8.35;419
H2MAJ8_ORYLA_2.fasta;5.98;887
BBS2_CAEEL_1.fasta;7.47;723
M3Y3G7_MUSPF_1.fasta;0.6;86824
A0A0G4GYZ9_VITBC_6.fasta;16.01;562
Q4QEM9_LEIMA_2.fasta;11.16;448
BBS5_CAEEL_2.fasta;19.83;1437
L1J7Q0_GUITH_2.fasta;8.09;841
D2VIC7_NAEGR_8.fasta;12.66;387
E1C569_CHICK_1.fasta;2.79;2757
BBS5_HUMAN_2.fasta;4.5;3247
Q4QGM5_LEIMA_1.fasta;11.16;950
F4PDD1_BATDJ_2.fasta;11.7;188
E1C569_CHICK_3.fasta;4.09;2274
W4XP81_STRPU_1.fasta;5.27;2830
E7EZE3_DANRE_2.fasta;5.04;2577
B4MW67_DROWI_2.fasta;24.18;1741
E0VP97_PEDHC_4.fasta;14.77;1774
H2V9K1_TAKRU_1.fasta;4.51;3081
T1IN54_STRMM_4.fasta;11.81;940
H2N1F5_ORYLA_2.fasta;15.27;596
G3QXK4_GORGO_1.fasta;0.61;80368
A0A0N1PCK5_LEPSE_4.fasta;12.43;869
A0A0D9QYN2_CHLSB_2.fasta;0.78;2451
E1BR95_CHICK_3.fasta;13.27;1176
F2TWK2_SALR5_7.fasta;5.12;2852
B3SAM9_TRIAD_6.fasta;16.12;788
A0A0N1PFT7_LEPSE_8.fasta;12.16;1028
A0A0L0CAS7_LUCCU_1.fasta;5.65;2921
A0A0G4GYZ9_VITBC_10.fasta;10.21;666
A4HP97_LEIBR_2.fasta;7.44;1774
I3J4U2_ORENI_1.fasta;3.02;2647
Q7QKB4_ANOGA_4.fasta;13.99;2001
A0A0N0DTJ9_9TRYP_5.fasta;11.13;1411
Q4QJ54_LEIMA_3.fasta;9.37;651
B4HV21_DROSE_2.fasta;78.85;766
F7HY94_CALJA_3.fasta;7.07;2391
E2R962_CANLF_1.fasta;5.22;2587
K2MSG2_TRYCR_3.fasta;2.51;479
T1J4V7_STRMM_1.fasta;20.85;331
G4YHC7_PHYSP_5.fasta;16.54;925
D0N9B8_PHYIT_3.fasta;12.1;438
F0YAJ5_AURAN_5.fasta;2.67;1913
A0A0S4KLB5_BODSA_3.fasta;6.6;576
W6LGD6_9TRYP_4.fasta;13.33;405
F7CDR8_HORSE_1.fasta;1.21;5383
A4HVW2_LEIIN_2.fasta;6.7;627
A0A158NBF3_ATTCE_1.fasta;13.56;1077
F6W3E7_CALJA_1.fasta;0.29;164143
T1J8I6_STRMM_6.fasta;5.28;606
W5KEJ5_ASTMX_2.fasta;6.56;2027
H3CPV7_TETNG_1.fasta;5.27;2658
B7PSD9_IXOSC_4.fasta;3.59;3146
H0V4D2_CAVPO_1.fasta;5.9;1491
G3P7I9_GASAC_2.fasta;15.65;671
G1R9L0_NOMLE_2.fasta;4.53;3002
B3M8B7_DROAN_5.fasta;14.99;667
T1IP28_STRMM_3.fasta;5.07;572
B4I7P4_DROSE_4.fasta;10.28;1021
G4ZRE7_PHYSP_4.fasta;12.32;276
J9K409_ACYPI_2.fasta;5.51;599
ARL6_DANRE_3.fasta;8.87;293
E3LZ78_CAERE_5.fasta;12.57;541
M3ZUZ2_XIPMA_3.fasta;7.86;1971
Q4DNK9_TRYCC_3.fasta;88.44;943
V4B2U3_LOTGI_4.fasta;5.98;836
A2DWY6_TRIVA_2.fasta;8.78;672
W5NE82_LEPOC_1.fasta;3.56;14239
F0YFS0_AURAN_9.fasta;1.35;371
W2YN75_PHYPR_5.fasta;7.78;720
B4M537_DROVI_3.fasta;9.95;915
E0VZH2_PEDHC_3.fasta;8.73;1042
H3GA73_PHYRM_2.fasta;9.05;1392
E3LTH5_CAERE_8.fasta;5.34;506
V5BJR9_TRYCR_1.fasta;14.54;447
H3A6Z7_LATCH_1.fasta;13.74;677
C5LJ88_PERM5_1.fasta;9.56;774
A0A0G4GYZ9_VITBC_8.fasta;5.35;1272
B0WHK9_CULQU_2.fasta;13.62;734
S9U239_9TRYP_1.fasta;80.68;730
W6L8P3_9TRYP_5.fasta;7.59;1383
R1FEM0_EMIHU_3.fasta;6.93;837
A7S6S2_NEMVE_1.fasta;10.75;1246
E0V980_PEDHC_3.fasta;6.89;784
T1G3W6_HELRO_1.fasta;11.19;1385
A0A0G4FM83_VITBC_1.fasta;16.3;368
F1Q9F8_DANRE_1.fasta;5.48;2392
T1FAN3_HELRO_1.fasta;4.71;276
F4PEA0_BATDJ_2.fasta;2.76;579
G4VMY2_SCHMA_6.fasta;6.24;513
W2Q9Y5_PHYPN_5.fasta;8.67;969
W6L8P3_9TRYP_4.fasta;12.75;902
T1HX26_RHOPR_5.fasta;15.59;1007
A0A0G4GGA2_VITBC_1.fasta;12.25;890
D2A2G0_TRICA_3.fasta;18.93;898
BBS1_CAEEL_1.fasta;9.42;1263
A7S6S2_NEMVE_3.fasta;7.11;577
G7PC93_MACFA_1.fasta;2.05;7224
A8XA77_CAEBR_6.fasta;11.63;490
V9ETD6_PHYPR_3.fasta;2.69;1746
V9EKV4_PHYPR_1.fasta;5.74;1360
CH037_BOVIN_2.fasta;6.78;885
H2Y5K1_CIOSA_4.fasta;14.83;998
A0A0S4KLB5_BODSA_4.fasta;58.47;313
M3XJ38_LATCH_2.fasta;13.82;868
A0A067RE41_ZOONE_3.fasta;9.62;852
F4NSL0_BATDJ_2.fasta;5.64;461
A0A096NII1_PAPAN_2.fasta;11.28;771
H2YY40_CIOSA_3.fasta;13.89;1166
D2VGV9_NAEGR_2.fasta;12.33;876
T1HIG5_RHOPR_3.fasta;4.54;771
K3X2Y2_PYTUL_2.fasta;9.91;535
H2XR31_CIOIN_3.fasta;4.08;2943
T0PXD2_9STRA_5.fasta;8.59;512
D0N5X0_PHYIT_1.fasta;5.36;1417
A0A0L0HGZ5_SPIPN_1.fasta;14.07;597
A0A0M9GAT6_9TRYP_1.fasta;14.17;762
A0A087XRS7_POEFO_3.fasta;5.66;2121
B4MRQ8_DROWI_5.fasta;4.88;1434
L1I8Y1_GUITH_2.fasta;8.68;1187
A0A0J9Y8J7_BRUMA_6.fasta;12.15;321
W5P769_SHEEP_2.fasta;17.08;726
A0A090LLE7_STRRB_4.fasta;16.33;539
BBS5_MOUSE_2.fasta;3.3;2516
B7YZM8_DROME_1.fasta;10.55;1838
T1J4V7_STRMM_7.fasta;6.35;520
M4AKC5_XIPMA_5.fasta;10.75;912
G1P0F6_MYOLU_2.fasta;3.78;4233
A0A0M9G8H0_9TRYP_8.fasta;14.08;1122
BBS2_DANRE_3.fasta;11.58;760
L1JKF8_GUITH_1.fasta;11.74;494
K3X8B7_PYTUL_6.fasta;10.9;752
A0A0L0HGZ5_SPIPN_4.fasta;17.53;696
K7FNG7_PELSI_2.fasta;4.42;3714
I3JZ61_ORENI_6.fasta;13.52;636
E9HBN7_DAPPU_2.fasta;37.91;583
T0RY96_9STRA_4.fasta;14.32;873
A0A087XBC5_POEFO_3.fasta;6.69;1225
F2UFD6_SALR5_7.fasta;9.84;742
A0A096LYQ5_POEFO_3.fasta;15.47;2573
T1HMQ0_RHOPR_2.fasta;8.47;1476
L1JKF8_GUITH_3.fasta;9.38;778
B4J623_DROGR_1.fasta;5.65;584
M3ZSV8_XIPMA_2.fasta;8.91;4128
A8XGG2_CAEBR_4.fasta;9.96;853
E3LZ78_CAERE_2.fasta;32.17;516
K3X8B7_PYTUL_11.fasta;10.23;1427
I3JHX4_ORENI_2.fasta;1.27;54178
T0RDB9_9STRA_6.fasta;12.03;241
W5KEJ5_ASTMX_1.fasta;2.39;2724
A0A024G1W2_9STRA_1.fasta;8.38;728
BBS7_MOUSE_4.fasta;6.46;2104
A2EKF6_TRIVA_3.fasta;3.98;1256
A4H5M0_LEIBR_1.fasta;10.65;676
K3WPT3_PYTUL_2.fasta;13.83;1222
H0UVR3_CAVPO_2.fasta;3.5;13392
H3DXJ0_PRIPA_6.fasta;10.38;318
F1NQI6_CHICK_1.fasta;1.8;32528
H2Q1F4_PANTR_1.fasta;0.72;80190
E3LTH5_CAERE_2.fasta;2.7;555
E2RQA6_CANLF_2.fasta;4.67;11260
A0A067CXS2_SAPPC_8.fasta;7.24;760
F2UKV5_SALR5_5.fasta;12.0;892
R4G9X7_ANOCA_2.fasta;4.35;3447
G0NZF3_CAEBE_4.fasta;9.79;797
H9JGR5_BOMMO_2.fasta;2.95;3022
Q4R679_MACFA_1.fasta;1.18;38823
V4ASP5_LOTGI_2.fasta;9.51;1335
V5DCK5_TRYCR_1.fasta;7.49;1295
A0A158PWS5_BRUMA_4.fasta;16.98;377
F2TWK0_SALR5_3.fasta;14.19;944
K1RTU4_CRAGI_3.fasta;10.33;2420
M3XWM7_MUSPF_1.fasta;5.43;8888
D2VRF8_NAEGR_8.fasta;15.14;898
B0WLK0_CULQU_3.fasta;6.6;1605
K1QJC8_CRAGI_1.fasta;11.03;390
W6KHM9_9TRYP_3.fasta;18.48;947
H0WG94_OTOGA_1.fasta;6.76;3538
T1ELR8_HELRO_2.fasta;4.15;2649
IFT27_BOVIN_1.fasta;1.75;7897
W5J3R5_ANODA_6.fasta;4.5;1824
F1MB52_BOVIN_1.fasta;4.25;12238
D0P4B2_PHYIT_3.fasta;15.17;679
F1NGP3_CHICK_2.fasta;5.71;2961
E3LSA6_CAERE_4.fasta;29.89;629
A0A087XRS7_POEFO_4.fasta;4.17;1774
B4GFI4_DROPE_2.fasta;40.07;569
U3K0J7_FICAL_1.fasta;8.07;2269
K2NS17_TRYCR_2.fasta;14.34;774
M3WKW0_FELCA_1.fasta;7.75;3200
K3X3B3_PYTUL_6.fasta;11.94;620
F6R3H8_XENTR_3.fasta;1.11;3067
E9G2T4_DAPPU_3.fasta;11.87;632
G1NWH7_MYOLU_1.fasta;2.12;5038
T0QGA8_9STRA_2.fasta;7.92;505
A8J6H2_CHLRE_5.fasta;6.38;1035
Q7PUL7_ANOGA_1.fasta;10.64;714
