File;%_similarity;Len_prot
V3ZX09_LOTGI_2.fasta;13.37;202
H3DXJ0_PRIPA_5.fasta;15.39;877
B4MMM3_DROWI_2.fasta;5.4;611
H0WTY6_OTOGA_1.fasta;1.48;31997
G4VQ40_SCHMA_2.fasta;8.45;3775
A0A087YC70_POEFO_2.fasta;8.33;4670
W2YZ86_PHYPR_2.fasta;11.11;207
B4IGG4_DROSE_2.fasta;13.64;748
W2Z794_PHYPR_1.fasta;5.84;994
W6KEL0_9TRYP_1.fasta;8.2;634
A4HI10_LEIBR_1.fasta;11.05;1312
E9HBN7_DAPPU_1.fasta;6.55;336
V3ZL20_LOTGI_3.fasta;12.89;729
TRI32_HUMAN_1.fasta;5.73;4607
H3DXJ0_PRIPA_2.fasta;7.04;341
I3MIT5_ICTTR_1.fasta;1.86;18352
G4ZW31_PHYSP_1.fasta;10.26;692
A0A024GPP5_9STRA_1.fasta;7.12;576
BBS4_CAEEL_1.fasta;12.68;1617
H3B555_LATCH_1.fasta;3.26;10986
H2QDI7_PANTR_1.fasta;6.93;4486
W5JIE3_ANODA_1.fasta;8.03;1295
J9JV08_ACYPI_2.fasta;20.81;1913
F1N626_BOVIN_1.fasta;1.44;29201
G3VZE5_SARHA_1.fasta;0.87;76459
H2Y5K1_CIOSA_1.fasta;8.64;5277
B7PGX0_IXOSC_2.fasta;8.86;395
A9UQE8_MONBE_3.fasta;1.99;1407
U3KCY4_FICAL_1.fasta;2.9;10417
I3MEL8_ICTTR_1.fasta;8.95;3633
B0WVV4_CULQU_1.fasta;14.07;455
BBS2_CAEEL_1.fasta;13.75;807
M3Y3G7_MUSPF_1.fasta;0.57;93652
BBS5_CAEEL_2.fasta;11.23;971
L1J7Q0_GUITH_2.fasta;12.92;898
E1C569_CHICK_1.fasta;7.01;3523
Q4QGM5_LEIMA_1.fasta;8.25;1164
F4PDD1_BATDJ_2.fasta;9.95;211
W4XP81_STRPU_1.fasta;53.74;1096
B4MW67_DROWI_2.fasta;8.65;936
E0VP97_PEDHC_4.fasta;8.57;828
H2V9K1_TAKRU_1.fasta;14.07;519
T1IN54_STRMM_4.fasta;12.15;675
G3QXK4_GORGO_1.fasta;0.61;80386
A0A0G4II64_PLABS_2.fasta;10.94;329
A0A0L0CAS7_LUCCU_1.fasta;18.58;2863
A4HP97_LEIBR_2.fasta;9.98;892
I3J4U2_ORENI_1.fasta;6.49;2358
Q4QJ54_LEIMA_3.fasta;12.59;397
B4HV21_DROSE_2.fasta;5.49;619
E2R962_CANLF_1.fasta;7.78;2043
T1J4V7_STRMM_1.fasta;25.97;385
A0A0S4KLB5_BODSA_3.fasta;9.19;381
F7CDR8_HORSE_1.fasta;1.17;5399
A0A158NBF3_ATTCE_1.fasta;11.49;844
F6W3E7_CALJA_1.fasta;0.3;159588
W5KEJ5_ASTMX_2.fasta;11.7;761
H3CPV7_TETNG_1.fasta;10.2;3342
H0V4D2_CAVPO_1.fasta;3.08;6829
G3P7I9_GASAC_2.fasta;13.58;648
T1IP28_STRMM_3.fasta;8.83;532
B4I7P4_DROSE_4.fasta;3.83;992
J9K409_ACYPI_2.fasta;16.14;539
ARL6_DANRE_3.fasta;3.18;3777
Q4DNK9_TRYCC_3.fasta;12.47;890
V5DUI8_TRYCR_1.fasta;3.07;587
A2DWY6_TRIVA_2.fasta;5.74;679
W5NE82_LEPOC_1.fasta;3.56;14234
H3GA73_PHYRM_2.fasta;77.89;864
V5BJR9_TRYCR_1.fasta;16.16;427
H3A6Z7_LATCH_1.fasta;3.21;10926
C5LJ88_PERM5_1.fasta;7.73;647
S9U239_9TRYP_1.fasta;14.55;852
A7S6S2_NEMVE_1.fasta;15.07;1261
T1G3W6_HELRO_1.fasta;19.46;1968
A0A0G4FM83_VITBC_1.fasta;28.51;663
F1Q9F8_DANRE_1.fasta;7.9;1937
T1FAN3_HELRO_1.fasta;2.86;280
F4PEA0_BATDJ_2.fasta;17.53;890
A0A0G4GGA2_VITBC_1.fasta;15.41;1512
BBS1_CAEEL_1.fasta;12.1;1727
A7S6S2_NEMVE_3.fasta;8.96;569
G7PC93_MACFA_1.fasta;2.08;7155
V9EKV4_PHYPR_1.fasta;6.27;542
F4NSL0_BATDJ_2.fasta;13.08;474
D2VGV9_NAEGR_2.fasta;10.18;727
D0N5X0_PHYIT_1.fasta;9.43;647
A0A0L0HGZ5_SPIPN_1.fasta;31.24;842
A0A0M9GAT6_9TRYP_1.fasta;12.92;805
W5P769_SHEEP_2.fasta;16.13;750
B7YZM8_DROME_1.fasta;8.06;1191
M4AKC5_XIPMA_5.fasta;9.04;1150
G1P0F6_MYOLU_2.fasta;3.78;4233
Q4CYP7_TRYCC_1.fasta;8.25;800
L1JKF8_GUITH_1.fasta;13.16;509
K7FNG7_PELSI_2.fasta;3.93;3000
E9HBN7_DAPPU_2.fasta;26.59;583
A0A096LYQ5_POEFO_3.fasta;13.88;2543
B4J623_DROGR_1.fasta;39.05;315
M3ZSV8_XIPMA_2.fasta;10.52;1597
A8XGG2_CAEBR_4.fasta;12.79;860
E3LZ78_CAERE_2.fasta;32.87;505
W5KEJ5_ASTMX_1.fasta;13.2;2053
K3WPT3_PYTUL_2.fasta;19.43;1024
H0UVR3_CAVPO_2.fasta;6.96;718
F1NQI6_CHICK_1.fasta;1.59;31514
A4I7U1_LEIIN_1.fasta;10.02;938
H2Q1F4_PANTR_1.fasta;0.72;80116
E3LTH5_CAERE_2.fasta;24.42;782
R4G9X7_ANOCA_2.fasta;4.23;3332
G0NZF3_CAEBE_4.fasta;19.93;883
H9JGR5_BOMMO_2.fasta;9.76;502
Q4R679_MACFA_1.fasta;1.19;37743
V4ASP5_LOTGI_2.fasta;9.91;585
V5DCK5_TRYCR_1.fasta;8.36;658
F2TWK0_SALR5_3.fasta;10.57;681
M3XWM7_MUSPF_1.fasta;5.44;8880
K1QJC8_CRAGI_1.fasta;24.88;402
H0WG94_OTOGA_1.fasta;77.01;896
T1ELR8_HELRO_2.fasta;15.67;600
IFT27_BOVIN_1.fasta;1.94;7714
F1MB52_BOVIN_1.fasta;3.5;12244
F1NGP3_CHICK_2.fasta;9.78;1166
B4GFI4_DROPE_2.fasta;23.59;602
U3K0J7_FICAL_1.fasta;9.44;1652
K2NS17_TRYCR_2.fasta;9.31;827
M3WKW0_FELCA_1.fasta;9.73;1603
E9G2T4_DAPPU_3.fasta;12.37;574
G1NWH7_MYOLU_1.fasta;2.53;4983
Q7PUL7_ANOGA_1.fasta;12.29;651
L1JP33_GUITH_1.fasta;38.33;707
A0A090LTH6_STRRB_1.fasta;20.71;1019
A0A096M5A9_POEFO_1.fasta;16.7;2688
L1JV64_GUITH_1.fasta;9.35;1176
M3YWA6_MUSPF_1.fasta;0.77;73444
B3M393_DROAN_1.fasta;6.02;1196
A9UQE8_MONBE_1.fasta;12.5;1808
BBS1_HUMAN_1.fasta;11.31;628
W5N2B1_LEPOC_1.fasta;2.53;6360
G1K9Z0_ANOCA_1.fasta;5.12;5688
A4I587_LEIIN_2.fasta;14.54;853
W5M4M4_LEPOC_1.fasta;8.29;1857
H3FPW8_PRIPA_2.fasta;11.92;671
D0MT71_PHYIT_1.fasta;14.46;567
F6YUF2_XENTR_5.fasta;4.15;4940
M4AKC5_XIPMA_2.fasta;10.85;1143
B4LHK4_DROVI_3.fasta;15.41;714
D2CG54_TRICA_1.fasta;7.5;2707
A8IYF1_CHLRE_3.fasta;14.66;423
F6XU90_ORNAN_1.fasta;4.54;11206
B4IGG4_DROSE_1.fasta;85.26;821
A0A132AED3_SARSC_3.fasta;10.8;972
I3MKM9_ICTTR_2.fasta;8.86;271
F0Y179_AURAN_1.fasta;12.52;1014
F7E5E6_ORNAN_1.fasta;11.76;1488
F0YAJ5_AURAN_2.fasta;15.42;253
W6L219_9TRYP_1.fasta;9.81;826
J9K271_ACYPI_2.fasta;3.74;722
J9K271_ACYPI_1.fasta;27.64;1592
G3STK5_LOXAF_1.fasta;18.21;692
F1S1T9_PIG_1.fasta;4.35;7880
B4KME7_DROMO_2.fasta;8.18;477
G1SYD7_RABIT_1.fasta;9.64;4106
M4AFV4_XIPMA_1.fasta;6.58;5043
A2FHN7_TRIVA_1.fasta;13.15;1376
A0A096MMY7_PAPAN_2.fasta;3.95;7999
K7JKG6_NASVI_2.fasta;13.95;552
B4HV21_DROSE_3.fasta;4.87;616
G4ZE33_PHYSP_3.fasta;8.16;527
G4V987_SCHMA_1.fasta;21.67;383
T1HX26_RHOPR_2.fasta;17.12;1431
H2QX35_PANTR_1.fasta;1.33;33663
H2QXS4_PANTR_1.fasta;8.9;1776
E9H9T3_DAPPU_2.fasta;18.54;604
H9JGR5_BOMMO_1.fasta;7.38;2372
F2USB8_SALR5_2.fasta;12.54;566
T1JH94_STRMM_1.fasta;12.63;483
G3T996_LOXAF_2.fasta;4.18;6008
K1QYL7_CRAGI_1.fasta;15.39;2462
F6RDQ7_CIOIN_2.fasta;4.56;592
W6L8P3_9TRYP_2.fasta;9.17;654
A0A0N0P4P7_LEPSE_2.fasta;3.88;335
A0A0H5S6V4_BRUMA_3.fasta;11.42;508
T1HIG5_RHOPR_2.fasta;7.91;493
F6QP01_XENTR_1.fasta;6.69;4063
K7IMU7_NASVI_2.fasta;1.97;559
A0A0M9G178_9TRYP_2.fasta;5.24;973
K7FYE3_PELSI_1.fasta;2.92;15147
E1BXI4_CHICK_1.fasta;10.92;742
K3WRX6_PYTUL_1.fasta;12.09;422
H9GCQ3_ANOCA_1.fasta;5.18;8016
G3PWE1_GASAC_1.fasta;43.26;1528
G1T913_RABIT_1.fasta;51.57;1373
A9UTD3_MONBE_2.fasta;9.76;1905
Q7PUL7_ANOGA_2.fasta;14.88;477
V5D873_TRYCR_1.fasta;14.69;1205
T1KWA3_TETUR_1.fasta;68.81;1119
G0P085_CAEBE_3.fasta;25.98;1459
G0NZF3_CAEBE_3.fasta;17.41;948
G3P8N2_GASAC_2.fasta;4.29;7695
E3NJN3_CAERE_1.fasta;6.86;2523
A0A061J9H1_TRYRA_1.fasta;11.97;618
V9DZZ4_PHYPR_3.fasta;10.26;721
E2RER8_CANLF_2.fasta;5.48;2300
A8IYF1_CHLRE_2.fasta;13.1;664
G0MCB1_CAEBE_1.fasta;6.23;738
G4VQ40_SCHMA_1.fasta;5.15;3128
G3T822_LOXAF_1.fasta;0.92;13980
W2R2K8_PHYPN_3.fasta;15.28;720
Q4R679_MACFA_2.fasta;6.39;1564
G4VMY2_SCHMA_4.fasta;10.14;513
M3ZSV8_XIPMA_1.fasta;7.07;4723
B7QBS1_IXOSC_2.fasta;2.56;5069
W2Q403_PHYPN_2.fasta;11.91;848
A0A0K0J7N8_BRUMA_2.fasta;17.21;2028
W6L664_9TRYP_2.fasta;10.67;806
BBS7_CAEEL_1.fasta;8.88;721
H3D829_TETNG_1.fasta;11.49;1549
M3XFE7_FELCA_1.fasta;2.12;18049
A0A131ZVY5_SARSC_4.fasta;3.06;881
A0A0K0JVX7_BRUMA_1.fasta;14.47;2273
T1FPQ8_HELRO_1.fasta;10.29;1633
A0A139AXF2_GONPR_1.fasta;3.84;1665
E9HBN7_DAPPU_3.fasta;9.22;651
H3DMY8_TETNG_2.fasta;16.62;2334
F0Y6H0_AURAN_1.fasta;13.53;813
K2MXI1_TRYCR_2.fasta;14.92;563
A2FLN7_TRIVA_2.fasta;12.05;523
B4Q641_DROSI_2.fasta;37.96;685
D2UYR4_NAEGR_3.fasta;7.34;654
BBS4_HUMAN_1.fasta;1.66;16479
A0A0N0P3E7_LEPSE_1.fasta;12.5;640
F7CJR6_HORSE_1.fasta;2.55;8676
F7H903_MACMU_1.fasta;51.64;1375
BBS12_HUMAN_2.fasta;9.15;732
H2V5Z2_TAKRU_2.fasta;10.18;707
B3RPI2_TRIAD_1.fasta;17.1;1199
D2VIC7_NAEGR_3.fasta;11.51;504
B0W2W7_CULQU_1.fasta;10.58;1768
F6YN29_MONDO_2.fasta;8.96;3361
A0A0M9G5S3_9TRYP_2.fasta;6.75;993
G1LJ46_AILME_1.fasta;0.57;128363
H3BHT8_LATCH_1.fasta;3.78;9260
B4IZI2_DROGR_4.fasta;13.92;711
K1PFG3_CRAGI_1.fasta;8.37;621
A0A132AMT7_SARSC_1.fasta;15.94;508
B4NBA2_DROWI_2.fasta;34.91;1160
ARL6_CAEEL_1.fasta;5.61;659
F2UP53_SALR5_3.fasta;14.47;781
A0A0D9QYK6_CHLSB_1.fasta;4.11;11037
IFT74_HUMAN_3.fasta;5.41;628
F0Y7H8_AURAN_1.fasta;13.73;845
H0VTI3_CAVPO_1.fasta;0.89;61451
F6YUF2_XENTR_1.fasta;4.9;2530
BBS2_CAEEL_2.fasta;37.15;1093
B4J6Z6_DROGR_2.fasta;9.51;1725
G3QYJ9_GORGO_1.fasta;0.42;169062
ARL6_CAEBR_1.fasta;11.05;190
H2SZY5_TAKRU_1.fasta;6.63;347
H2TTM2_TAKRU_2.fasta;12.25;816
G0MEG7_CAEBE_2.fasta;12.82;312
H3CVL6_TETNG_1.fasta;14.59;281
V5BKF4_TRYCR_2.fasta;14.01;921
F1PG86_CANLF_1.fasta;2.04;15076
W6LBN2_9TRYP_1.fasta;15.77;1078
A9UTD3_MONBE_4.fasta;10.39;1126
A0A0W8C0V4_PHYNI_2.fasta;36.94;1221
BBS7_MOUSE_2.fasta;5.03;7315
Q5XIR2_RAT_2.fasta;6.17;3549
H2PT77_PONAB_1.fasta;36.62;1783
A7RY88_NEMVE_3.fasta;8.15;356
A0A0G4INI7_PLABS_3.fasta;88.42;691
H2QUE8_PANTR_1.fasta;0.5;144899
H2QDI7_PANTR_2.fasta;14.63;663
D2VIC7_NAEGR_1.fasta;13.18;569
V6U1A3_GIAIN_1.fasta;13.93;646
K7IUM7_NASVI_2.fasta;4.54;1190
A0A087YNL7_POEFO_1.fasta;9.4;1319
B6KHN1_TOXGV_1.fasta;10.83;1643
F4PDV5_BATDJ_1.fasta;5.52;689
W5MZI7_LEPOC_1.fasta;4.04;2772
H9JBL6_BOMMO_1.fasta;14.03;2245
H3GA73_PHYRM_3.fasta;17.92;720
B4LHK4_DROVI_2.fasta;8.44;616
E1C569_CHICK_2.fasta;3.51;342
H3AAI8_LATCH_2.fasta;5.73;4645
W2Q6I6_PHYPN_1.fasta;9.06;1071
A0A158NV12_ATTCE_2.fasta;8.1;1333
TRI32_MOUSE_1.fasta;7.13;3659
T1HSF8_RHOPR_1.fasta;10.61;330
G1TDC1_RABIT_1.fasta;4.86;9116
A9URF3_MONBE_1.fasta;18.91;423
F6UTK2_ORNAN_4.fasta;7.95;1333
A0A074TG63_HAMHA_2.fasta;11.32;742
G5A9W7_PHYSP_2.fasta;16.55;997
A0A096NEP7_PAPAN_1.fasta;1.93;7010
B4QJX6_DROSI_4.fasta;14.49;773
A0A0Q9W9F9_DROVI_3.fasta;7.83;958
E9HLA0_DAPPU_2.fasta;15.27;478
A0A0L0HCR5_SPIPN_2.fasta;7.68;651
B4MMM3_DROWI_4.fasta;7.85;803
F1S1T9_PIG_2.fasta;8.71;3146
B4MRQ8_DROWI_1.fasta;27.62;344
U3JJ66_FICAL_1.fasta;1.25;47583
B4KRF7_DROMO_2.fasta;32.75;1426
S9VGG5_9TRYP_1.fasta;14.83;715
W5K9G7_ASTMX_1.fasta;6.69;2405
G3VFR9_SARHA_1.fasta;12.03;1463
V9F0Z3_PHYPR_1.fasta;9.66;383
D2V9Y2_NAEGR_5.fasta;7.21;208
F0Y179_AURAN_3.fasta;7.82;985
J9K6V4_ACYPI_2.fasta;10.76;874
A0A0N1I7W9_LEPSE_3.fasta;10.97;884
A8X9X0_CAEBR_3.fasta;12.04;548
G0MCB1_CAEBE_3.fasta;16.23;1177
F7H279_MACMU_1.fasta;6.1;4936
W5JJX1_ANODA_3.fasta;5.02;438
I3JQB2_ORENI_2.fasta;8.81;2044
A0A096LWM2_POEFO_3.fasta;13.44;558
I3LT30_PIG_2.fasta;5.56;5003
G1PDK6_MYOLU_1.fasta;17.05;3114
S9VIN4_9TRYP_2.fasta;9.04;365
K1P4M1_CRAGI_2.fasta;8.56;549
G1T9Q2_RABIT_1.fasta;2.05;18285
E9GGK3_DAPPU_3.fasta;9.85;721
B4I7P4_DROSE_1.fasta;11.82;1066
D2CG54_TRICA_3.fasta;12.17;937
F6X3T5_HORSE_1.fasta;0.53;133011
A7RIW9_NEMVE_1.fasta;5.94;5155
T1K3F9_TETUR_3.fasta;6.08;740
D2VQK4_NAEGR_4.fasta;3.74;696
F6YUF2_XENTR_4.fasta;11.73;878
B5DUR3_DROPS_1.fasta;10.12;563
B0W644_CULQU_1.fasta;25.56;1467
D6W797_TRICA_1.fasta;11.34;397
A9URF3_MONBE_2.fasta;7.87;635
E3LZ78_CAERE_4.fasta;12.53;487
A8XGG2_CAEBR_3.fasta;13.76;2827
A0A0M9FXC3_9TRYP_2.fasta;13.28;271
A0A044UUG6_ONCVO_2.fasta;11.4;737
W5JPA7_ANODA_1.fasta;12.2;1074
K2MWH7_TRYCR_2.fasta;11.27;763
H2MRS1_ORYLA_1.fasta;10.22;450
G1TZP3_RABIT_1.fasta;0.5;138424
H9JBL6_BOMMO_2.fasta;13.53;791
F2UFD6_SALR5_2.fasta;9.98;661
H3DXJ0_PRIPA_4.fasta;13.07;283
A0A044S4J3_ONCVO_2.fasta;11.53;1500
T1L0Y2_TETUR_3.fasta;13.81;572
W5L586_ASTMX_1.fasta;17.4;1965
MKKS_MOUSE_3.fasta;6.27;2490
Q4CTU0_TRYCC_1.fasta;9.06;839
U3K4J7_FICAL_1.fasta;4.99;7159
T1IN54_STRMM_2.fasta;17.02;711
H2P491_PONAB_1.fasta;1.77;6103
K2N5E1_TRYCR_1.fasta;14.8;1047
H2T229_TAKRU_1.fasta;17.07;1599
T1JN84_STRMM_2.fasta;20.89;1513
T1HIA6_RHOPR_2.fasta;8.0;813
A0A0G4F9D8_VITBC_3.fasta;9.21;858
F7AEK0_CALJA_1.fasta;2.44;6239
A0A067CA50_SAPPC_2.fasta;6.7;716
F6UU75_XENTR_2.fasta;10.99;1538
B3MUH4_DROAN_1.fasta;11.78;679
BBS2_CAEEL_4.fasta;10.88;919
FRITZ_MOUSE_1.fasta;0.67;76217
H3ACN3_LATCH_1.fasta;1.78;6283
E9HT82_DAPPU_1.fasta;32.04;983
I3MYC6_ICTTR_1.fasta;16.65;1135
A0A0G4GYZ9_VITBC_3.fasta;7.53;465
F6VTH6_ORNAN_1.fasta;4.98;1487
A7SH53_NEMVE_1.fasta;10.83;1025
A0A096MWX4_PAPAN_1.fasta;18.61;1053
H2YLQ2_CIOSA_1.fasta;10.22;1086
A8X7A4_CAEBR_3.fasta;14.61;609
A0A0L0C383_LUCCU_1.fasta;24.21;1429
Q5PR92_DANRE_2.fasta;2.19;1876
A8XRG6_CAEBR_2.fasta;20.17;937
B4LX92_DROVI_1.fasta;25.5;2831
T0RY96_9STRA_2.fasta;27.02;755
T1J0I5_STRMM_2.fasta;3.88;335
H9J068_BOMMO_1.fasta;7.12;2766
K2MXI1_TRYCR_1.fasta;11.11;540
A0A024U9Y1_9STRA_1.fasta;15.25;774
K7IUM7_NASVI_4.fasta;4.15;1206
F7CW87_ORNAN_1.fasta;2.92;11110
IFT74_MOUSE_2.fasta;14.31;643
W6L264_9TRYP_2.fasta;11.4;193
K7IZ19_NASVI_3.fasta;11.17;904
V4AJL1_LOTGI_1.fasta;11.05;3730
A0A096MVJ7_PAPAN_2.fasta;11.38;580
V3ZY76_LOTGI_3.fasta;8.09;593
FRITZ_DROME_2.fasta;32.6;1537
A0A090LTH6_STRRB_2.fasta;16.4;738
E7EXH4_DANRE_1.fasta;2.86;10976
