File;%_similarity;Len_prot
augustus_H0XKK6_OTOGA_1.fasta;99.44;716
augustus_F6U8K2_HORSE_1.fasta;97.48;516
augustus_A0A0N0P3E7_LEPSE_3.fasta;100.0;596
augustus_A0A024TR25_9STRA_2.fasta;4.12;729
augustus_B4QJX6_DROSI_6.fasta;3.93;611
augustus_W4FL04_9STRA_3.fasta;12.85;249
augustus_K2NW30_TRYCR_5.fasta;7.32;765
augustus_S9WLZ2_9TRYP_2.fasta;94.71;586
augustus_D2UXT8_NAEGR_2.fasta;11.39;474
augustus_H0WTY6_OTOGA_1.fasta;75.72;626
augustus_T1L460_TETUR_3.fasta;11.96;418
augustus_F7D8D3_MONDO_1.fasta;89.47;722
augustus_B4JSV3_DROGR_1.fasta;52.5;699
augustus_Q3SCX0_PARTE_3.fasta;11.38;334
augustus_E1BTY2_CHICK_1.fasta;56.67;570
augustus_E1BHJ5_BOVIN_2.fasta;16.8;887
augustus_A0A0D9QUM7_CHLSB_2.fasta;4.98;723
augustus_A0A0N1PED7_LEPSE_1.fasta;8.8;591
augustus_H3CW16_TETNG_2.fasta;5.17;561
augustus_G3T4E0_LOXAF_1.fasta;37.89;710
augustus_D0MY10_PHYIT_4.fasta;12.91;790
augustus_A0A0G4IMV6_PLABS_2.fasta;11.7;436
augustus_I3M6W3_ICTTR_1.fasta;86.55;721
augustus_V4BYG1_LOTGI_1.fasta;61.18;729
augustus_Q3SCY0_PARTE_2.fasta;17.0;353
augustus_F4PDV5_BATDJ_2.fasta;6.99;372
augustus_D6WZ82_TRICA_3.fasta;1.77;620
augustus_D4A8B1_RAT_2.fasta;75.2;617
augustus_A0A158P292_ATTCE_1.fasta;25.78;834
augustus_Q4D092_TRYCC_5.fasta;6.86;350
augustus_K7J2H3_NASVI_3.fasta;15.15;825
augustus_G1T913_RABIT_1.fasta;80.23;708
augustus_V5BJR9_TRYCR_3.fasta;100.0;373
augustus_F1SMI2_PIG_1.fasta;100.0;652
augustus_FRITZ_HUMAN_3.fasta;79.47;755
augustus_W2R9D6_PHYPN_2.fasta;10.34;561
augustus_B5DUR3_DROPS_1.fasta;36.22;555
augustus_M3WUV2_FELCA_2.fasta;8.69;679
augustus_G3QWF1_GORGO_2.fasta;3.15;603
augustus_A8WJB5_CAEBR_3.fasta;11.29;381
augustus_A0A0N0P3G2_LEPSE_1.fasta;18.91;238
augustus_A0A096NII1_PAPAN_1.fasta;83.36;721
augustus_K7FH00_PELSI_1.fasta;83.52;716
augustus_A0A0G4EFJ8_VITBC_6.fasta;13.33;195
augustus_H2QDI7_PANTR_1.fasta;72.46;570
augustus_G1PE46_MYOLU_1.fasta;93.43;715
augustus_A0A0W8CGX9_PHYNI_1.fasta;6.27;590
augustus_V9ETD6_PHYPR_1.fasta;6.12;588
augustus_I3MEE1_ICTTR_1.fasta;37.02;886
augustus_A0A0W8CFM7_PHYNI_2.fasta;11.67;557
augustus_K3WPT3_PYTUL_3.fasta;88.83;725
augustus_A0A0W8C8Z9_PHYNI_6.fasta;12.97;239
augustus_W5LYF8_LEPOC_2.fasta;13.9;590
augustus_I3NHG2_ICTTR_2.fasta;97.16;598
augustus_Q7QJD7_ANOGA_3.fasta;4.11;609
augustus_W2Q1R0_PHYPN_2.fasta;13.33;210
augustus_F6SCB7_MACMU_1.fasta;53.3;576
augustus_V5DUI8_TRYCR_3.fasta;7.91;594
augustus_D2CG54_TRICA_2.fasta;35.34;846
augustus_W5N3D2_LEPOC_1.fasta;97.3;74
augustus_V9EKV4_PHYPR_8.fasta;15.74;451
augustus_T0QGA8_9STRA_3.fasta;6.0;767
augustus_W5K4L0_ASTMX_1.fasta;99.66;298
augustus_K2MSG2_TRYCR_4.fasta;3.91;486
augustus_E0VEH7_PEDHC_2.fasta;89.54;306
augustus_A0A0K0JLB3_BRUMA_1.fasta;7.53;518
augustus_A8IYF1_CHLRE_1.fasta;10.84;830
augustus_T1IP28_STRMM_1.fasta;5.01;918
augustus_F6V3X0_CALJA_1.fasta;71.28;94
augustus_A0A078AXX6_STYLE_2.fasta;13.93;359
augustus_A0A0G4EFJ8_VITBC_13.fasta;9.14;197
augustus_T0Q4Q9_9STRA_4.fasta;57.84;453
augustus_A0A0W8CBQ8_PHYNI_2.fasta;96.04;530
augustus_W4GJ33_9STRA_2.fasta;8.43;747
augustus_A0A0G4IPH3_PLABS_1.fasta;10.96;438
augustus_A0A0S4JE34_BODSA_6.fasta;8.97;702
augustus_W6KIA6_9TRYP_1.fasta;13.04;621
augustus_S9W7J6_9TRYP_1.fasta;100.0;529
augustus_F6Y677_CIOIN_3.fasta;5.23;593
augustus_F6VNP5_XENTR_1.fasta;73.48;739
augustus_B3S5T1_TRIAD_1.fasta;79.81;733
augustus_W2Q7F5_PHYPN_2.fasta;96.04;530
augustus_B4LHK4_DROVI_2.fasta;94.72;606
augustus_E2RG29_CANLF_2.fasta;2.5;600
augustus_L1JP33_GUITH_1.fasta;4.68;1560
augustus_E3LTH5_CAERE_1.fasta;14.89;544
augustus_E3MCR4_CAERE_2.fasta;100.0;190
augustus_A0A067RIH6_ZOONE_1.fasta;42.25;445
augustus_W2R9D6_PHYPN_1.fasta;14.29;210
augustus_W4FS53_9STRA_1.fasta;15.53;676
augustus_E3LSA6_CAERE_3.fasta;13.15;517
augustus_M3ZIL2_XIPMA_1.fasta;3.51;713
augustus_Q4D092_TRYCC_2.fasta;9.68;537
augustus_T0RT93_9STRA_2.fasta;5.97;586
augustus_J9K409_ACYPI_1.fasta;12.13;577
augustus_H3DGV8_TETNG_2.fasta;10.72;625
augustus_Q0VCP5_BOVIN_1.fasta;100.0;653
augustus_V9F0Z3_PHYPR_6.fasta;13.39;239
augustus_M3ZSV8_XIPMA_1.fasta;10.81;749
augustus_J9JSR9_ACYPI_1.fasta;7.42;431
augustus_G3T822_LOXAF_1.fasta;74.41;211
augustus_A0A0G4GWT1_VITBC_6.fasta;5.49;528
augustus_J9K271_ACYPI_2.fasta;100.0;722
augustus_A0A024U1E5_9STRA_4.fasta;69.46;478
augustus_FRITZ_HUMAN_1.fasta;6.68;748
augustus_M3ZTR9_XIPMA_1.fasta;9.34;717
augustus_U6G3P0_9EIME_1.fasta;11.28;470
augustus_G3N7I2_GASAC_1.fasta;6.13;604
augustus_B4MMM3_DROWI_2.fasta;100.0;605
augustus_B4IZI2_DROGR_3.fasta;2.97;606
augustus_W2R9D6_PHYPN_4.fasta;15.65;230
augustus_PTHB1_MOUSE_4.fasta;4.62;888
augustus_A0A158NUR8_ATTCE_2.fasta;5.53;488
augustus_A0A0G4IR91_PLABS_3.fasta;42.32;534
augustus_D2VQK4_NAEGR_3.fasta;11.58;751
augustus_I3JZ61_ORENI_2.fasta;7.31;643
augustus_K3WFZ0_PYTUL_4.fasta;100.0;626
augustus_D0N9B8_PHYIT_2.fasta;8.45;580
augustus_F6WZU0_MACMU_1.fasta;46.01;715
augustus_F7DYZ0_HORSE_1.fasta;58.6;570
augustus_BBS5_MOUSE_1.fasta;100.0;341
augustus_D0N9B8_PHYIT_1.fasta;12.82;234
augustus_F6WBK6_CIOIN_4.fasta;82.37;539
augustus_I3MME5_ICTTR_1.fasta;93.51;570
augustus_Q7PUL7_ANOGA_3.fasta;15.9;415
augustus_A0A0R4IUZ0_DANRE_1.fasta;59.06;298
augustus_F7F169_ORNAN_1.fasta;88.61;79
augustus_W6KXN0_9TRYP_3.fasta;10.83;637
augustus_A6QNT9_BOVIN_1.fasta;85.03;708
augustus_E9ADL1_LEIMA_4.fasta;10.76;316
augustus_T0QML0_9STRA_4.fasta;33.31;1201
augustus_A0A0D9QVJ6_CHLSB_1.fasta;52.78;720
augustus_K3WTZ6_PYTUL_1.fasta;9.36;470
augustus_J9K6V4_ACYPI_2.fasta;9.04;376
augustus_V5BKF4_TRYCR_2.fasta;9.95;774
augustus_W4FD87_9STRA_1.fasta;7.33;1242
augustus_W6L264_9TRYP_2.fasta;9.45;561
augustus_J9K271_ACYPI_3.fasta;4.03;745
augustus_A2DE41_TRIVA_3.fasta;100.0;503
augustus_G4ZW31_PHYSP_2.fasta;27.38;1271
augustus_T0QVK2_9STRA_5.fasta;13.05;835
augustus_W4XN65_STRPU_1.fasta;12.7;315
augustus_H3DMY8_TETNG_4.fasta;13.2;803
augustus_W2ZMB5_PHYPR_2.fasta;63.92;1128
augustus_A0A0G4GYZ9_VITBC_3.fasta;5.87;392
augustus_I3KLC5_ORENI_1.fasta;5.03;596
augustus_V9F0Z3_PHYPR_4.fasta;15.65;230
augustus_B4QJX6_DROSI_4.fasta;3.64;605
augustus_H0W8L4_CAVPO_1.fasta;64.16;706
augustus_A0A024TEN6_9STRA_6.fasta;5.48;621
augustus_A0A0N0P3E7_LEPSE_2.fasta;11.98;601
augustus_V3Z105_LOTGI_2.fasta;87.23;188
augustus_G5A9W7_PHYSP_1.fasta;8.13;726
augustus_G1P887_MYOLU_1.fasta;86.63;344
augustus_A0A139WED1_TRICA_2.fasta;42.18;403
augustus_H2MRS1_ORYLA_2.fasta;14.2;528
augustus_E2RER8_CANLF_2.fasta;15.54;592
augustus_A8JF99_CHLRE_2.fasta;91.84;196
augustus_B7P1L1_IXOSC_1.fasta;100.0;189
augustus_T0RDB9_9STRA_7.fasta;9.97;361
augustus_Q23PP7_TETTS_2.fasta;66.25;1049
augustus_A0A024TXS0_9STRA_3.fasta;39.41;203
augustus_D0MZ16_PHYIT_1.fasta;12.34;786
augustus_H3CI58_TETNG_3.fasta;14.25;905
augustus_A0A024TXS0_9STRA_6.fasta;6.37;267
augustus_A0A0G4EFJ8_VITBC_5.fasta;14.29;189
augustus_H3CI58_TETNG_2.fasta;2.71;849
augustus_A7S5W5_NEMVE_1.fasta;12.44;595
augustus_A0A024GPP5_9STRA_6.fasta;7.83;434
augustus_A0A0S4JE34_BODSA_5.fasta;9.14;350
augustus_F4PDD1_BATDJ_3.fasta;14.16;233
augustus_A0A0G4ITJ7_PLABS_5.fasta;12.66;229
augustus_A0A158P292_ATTCE_2.fasta;74.46;834
augustus_A0A0G4IMV6_PLABS_1.fasta;9.17;578
augustus_T1JYJ2_TETUR_3.fasta;99.03;621
augustus_A0A0M9G1C6_9TRYP_2.fasta;100.0;505
augustus_A0A067CLP2_SAPPC_3.fasta;9.89;354
augustus_W4G1M5_9STRA_5.fasta;11.15;323
augustus_W5JIE3_ANODA_2.fasta;7.33;491
augustus_L1JV64_GUITH_2.fasta;61.07;840
augustus_H3G905_PHYRM_1.fasta;11.88;1027
augustus_BBS7_HUMAN_2.fasta;7.91;721
augustus_F6ZUB8_MACMU_1.fasta;100.0;653
augustus_Q4E4D8_TRYCC_4.fasta;10.49;572
augustus_D2UXT8_NAEGR_4.fasta;15.83;499
augustus_G1RZS0_NOMLE_2.fasta;56.47;958
augustus_A0A0G4GWT1_VITBC_8.fasta;9.98;561
augustus_BBS4_CAEEL_1.fasta;12.53;479
augustus_D0MT71_PHYIT_3.fasta;9.92;625
augustus_BBS5_CAEEL_3.fasta;4.6;478
augustus_A0A0G4ILU8_PLABS_3.fasta;10.05;647
augustus_A0A0G4EPB7_VITBC_3.fasta;6.13;718
augustus_J9JNX2_ACYPI_1.fasta;3.24;803
augustus_A4HH78_LEIBR_3.fasta;14.86;902
augustus_A0A158NSS3_ATTCE_3.fasta;6.53;337
augustus_A0A0K0JVX7_BRUMA_1.fasta;90.51;590
augustus_I3JZ61_ORENI_1.fasta;31.26;643
augustus_Q295Y8_DROPS_1.fasta;8.86;395
augustus_G3T996_LOXAF_1.fasta;69.46;632
augustus_ARL6_CAEEL_2.fasta;17.52;274
augustus_T0R6X7_9STRA_4.fasta;11.67;360
augustus_W2Z6I3_PHYPR_2.fasta;10.45;584
augustus_I3JGE5_ORENI_1.fasta;96.36;302
augustus_G1TL09_RABIT_1.fasta;99.85;654
augustus_G7PRK5_MACFA_1.fasta;100.0;653
augustus_A0A024TXS0_9STRA_5.fasta;15.21;263
augustus_G1QUW7_NOMLE_1.fasta;73.04;831
augustus_ARL6_CAEEL_3.fasta;100.0;190
augustus_H0XEP4_OTOGA_1.fasta;69.37;715
augustus_W2QE22_PHYPN_2.fasta;63.92;1128
augustus_W4FD87_9STRA_4.fasta;11.17;573
augustus_E1BHJ5_BOVIN_1.fasta;32.64;910
augustus_A0A0D9RRT6_CHLSB_1.fasta;44.68;602
augustus_E1BNU6_BOVIN_1.fasta;93.88;572
augustus_F7HEV6_CALJA_1.fasta;93.33;570
augustus_W2RGR2_PHYPN_3.fasta;6.95;374
augustus_A0A0G4ILU8_PLABS_4.fasta;57.66;933
augustus_Q5XIR2_RAT_2.fasta;10.89;652
augustus_A0A0G4EPB7_VITBC_1.fasta;12.17;189
augustus_G0MEG7_CAEBE_1.fasta;13.25;415
augustus_G4ZW31_PHYSP_4.fasta;5.73;349
augustus_S9UYL4_9TRYP_1.fasta;100.0;578
augustus_G3P7I9_GASAC_1.fasta;12.54;638
augustus_F7I023_CALJA_1.fasta;73.91;207
augustus_A0A0H5S6V4_BRUMA_3.fasta;9.61;510
augustus_M3WGL7_FELCA_1.fasta;84.59;584
augustus_T0Q4Q9_9STRA_6.fasta;14.88;504
augustus_H2PS04_PONAB_2.fasta;1.83;600
augustus_H2V5Z2_TAKRU_2.fasta;8.79;614
augustus_W2Z9A3_PHYPR_2.fasta;96.04;530
augustus_F2UQ70_SALR5_1.fasta;5.64;816
augustus_B4ME19_DROVI_1.fasta;97.35;491
augustus_A0A0D9QYK6_CHLSB_1.fasta;83.36;721
augustus_Q5XI30_RAT_1.fasta;59.65;570
augustus_R1DSD8_EMIHU_4.fasta;16.46;577
augustus_A0A0S4JE34_BODSA_3.fasta;14.8;446
augustus_M3WUV2_FELCA_1.fasta;100.0;654
augustus_B4KQ20_DROMO_1.fasta;88.64;484
augustus_Q7QJD7_ANOGA_2.fasta;100.0;604
augustus_A0A067C4C7_SAPPC_2.fasta;14.79;649
augustus_A7SH53_NEMVE_2.fasta;15.67;217
augustus_A0A0S4KLB5_BODSA_3.fasta;100.0;183
augustus_K2MWH7_TRYCR_4.fasta;12.52;631
augustus_G1PDK6_MYOLU_1.fasta;100.0;570
augustus_W5MZI7_LEPOC_2.fasta;4.93;203
augustus_A0A0H5S6V4_BRUMA_1.fasta;13.04;506
augustus_LZTL1_HUMAN_2.fasta;99.67;300
augustus_G3NKQ2_GASAC_1.fasta;88.56;568
augustus_A0A0D9RMF9_CHLSB_1.fasta;84.04;570
augustus_W2R9D6_PHYPN_3.fasta;100.0;188
augustus_W6KXN0_9TRYP_1.fasta;14.16;586
augustus_A0A067CA50_SAPPC_2.fasta;10.68;1301
augustus_G1P0F6_MYOLU_1.fasta;43.49;453
augustus_T1J8I6_STRMM_4.fasta;7.04;597
augustus_H9GCQ3_ANOCA_2.fasta;4.8;729
augustus_A0A024GPP5_9STRA_2.fasta;16.67;198
augustus_TTC8_CAEEL_2.fasta;56.91;810
augustus_D2VQK4_NAEGR_2.fasta;10.34;716
augustus_A0A067CLP2_SAPPC_1.fasta;11.85;363
augustus_W6L264_9TRYP_1.fasta;7.73;453
augustus_K3WFZ0_PYTUL_1.fasta;5.2;635
augustus_A0A067BYM3_SAPPC_5.fasta;12.33;219
augustus_IFT27_BOVIN_1.fasta;83.87;186
augustus_F7DYZ6_XENTR_1.fasta;98.13;588
augustus_F6QP01_XENTR_2.fasta;6.34;726
augustus_H3GA39_PHYRM_2.fasta;8.11;912
augustus_W5J3R5_ANODA_2.fasta;5.47;384
augustus_A0A0G4ILU8_PLABS_1.fasta;3.81;604
augustus_W2PT12_PHYPN_7.fasta;8.82;476
augustus_H2MHH5_ORYLA_2.fasta;83.78;592
augustus_B3RWQ3_TRIAD_2.fasta;86.89;206
augustus_B4QJX6_DROSI_3.fasta;96.49;626
augustus_W5J3R5_ANODA_5.fasta;15.52;406
augustus_H3GA39_PHYRM_1.fasta;12.04;382
augustus_F6QE09_CIOIN_3.fasta;85.33;184
augustus_A0A024TR25_9STRA_6.fasta;5.15;719
augustus_A0A0G4EFJ8_VITBC_8.fasta;13.79;261
augustus_A0A0G4IMV6_PLABS_3.fasta;89.6;481
augustus_B3MBX5_DROAN_1.fasta;51.61;1858
augustus_G3QI68_GORGO_3.fasta;99.67;300
augustus_D2VIC7_NAEGR_2.fasta;30.56;1008
augustus_G1PTC0_MYOLU_1.fasta;81.91;188
augustus_E9ADL1_LEIMA_1.fasta;7.86;560
augustus_H2P491_PONAB_1.fasta;83.6;189
augustus_S9VIN4_9TRYP_1.fasta;100.0;358
augustus_A0A0G4ILU8_PLABS_2.fasta;6.51;707
augustus_R1DSD8_EMIHU_3.fasta;100.0;515
augustus_K3WFZ0_PYTUL_5.fasta;15.89;661
augustus_W2Z6I3_PHYPR_1.fasta;10.18;334
augustus_W4H8Z6_9STRA_7.fasta;4.19;430
augustus_B3RXC9_TRIAD_1.fasta;87.45;717
augustus_T0RDB9_9STRA_6.fasta;15.29;327
augustus_A0A0G4IPH3_PLABS_4.fasta;76.35;389
augustus_W4G1M5_9STRA_2.fasta;17.77;242
augustus_A0A0G4GWT1_VITBC_10.fasta;3.78;529
augustus_B3M138_DROAN_1.fasta;50.62;723
augustus_W5KI70_ASTMX_3.fasta;60.77;599
augustus_G0MCB1_CAEBE_3.fasta;3.25;738
augustus_W5P8L3_SHEEP_2.fasta;36.31;738
augustus_W5MN19_LEPOC_2.fasta;16.44;505
augustus_W4G1M5_9STRA_3.fasta;10.78;232
augustus_I3KYV4_ORENI_1.fasta;91.15;746
augustus_A0A024TR04_9STRA_2.fasta;10.22;636
augustus_G3RQW7_GORGO_1.fasta;99.85;654
augustus_W4GJ56_9STRA_1.fasta;66.22;897
augustus_G0MEG7_CAEBE_3.fasta;11.45;297
augustus_W2Q1R0_PHYPN_1.fasta;6.1;590
augustus_D0MY10_PHYIT_1.fasta;11.44;787
augustus_A0A0W8C8Z9_PHYNI_2.fasta;10.27;584
augustus_F6WZU0_MACMU_2.fasta;4.98;723
augustus_W4FS53_9STRA_3.fasta;6.45;636
augustus_A8JF99_CHLRE_1.fasta;7.57;647
augustus_A0A0G4EFJ8_VITBC_4.fasta;17.92;240
augustus_E3MCR4_CAERE_1.fasta;10.87;414
augustus_A0A067R1E4_ZOONE_2.fasta;73.04;894
augustus_A0A024TR04_9STRA_1.fasta;11.02;699
augustus_H0WRS7_OTOGA_1.fasta;95.48;598
augustus_D4A8B1_RAT_1.fasta;5.57;521
augustus_A0A0S4JE34_BODSA_2.fasta;16.8;387
augustus_G4ZI86_PHYSP_2.fasta;14.15;982
augustus_BBS7_MOUSE_2.fasta;7.09;719
augustus_A0A078A2X5_STYLE_1.fasta;100.0;184
augustus_F6Z5Q1_HORSE_1.fasta;94.83;715
augustus_W5LYF8_LEPOC_1.fasta;70.09;759
augustus_G1RWH4_NOMLE_1.fasta;93.51;570
augustus_G3QKV3_GORGO_2.fasta;5.9;559
augustus_H2Y3Y0_CIOSA_1.fasta;11.52;191
augustus_H2MRS1_ORYLA_1.fasta;64.81;449
augustus_W2Q1R0_PHYPN_3.fasta;13.74;211
augustus_G1LJ46_AILME_3.fasta;15.9;887
augustus_K3X2Y2_PYTUL_3.fasta;4.91;855
augustus_W4GJ33_9STRA_5.fasta;5.75;730
augustus_F6W3B7_ORNAN_1.fasta;89.25;186
augustus_F7IFY6_CALJA_3.fasta;10.83;748
augustus_A0A0L0HHW9_SPIPN_1.fasta;13.27;663
augustus_Q7QJD7_ANOGA_1.fasta;7.84;612
augustus_E3LQY5_CAERE_1.fasta;11.6;1164
augustus_A9V1S9_MONBE_3.fasta;6.44;388
augustus_A0A024GPP5_9STRA_3.fasta;12.86;210
augustus_A0A0N1IJK5_LEPSE_4.fasta;6.97;660
augustus_G1TLB3_RABIT_1.fasta;82.47;194
augustus_V9F6J5_PHYPR_3.fasta;10.08;625
augustus_W5M5Q7_LEPOC_1.fasta;90.08;605
augustus_A2DE41_TRIVA_6.fasta;6.69;508
augustus_T0R6X7_9STRA_2.fasta;10.6;830
augustus_M3XVF5_MUSPF_1.fasta;81.41;608
augustus_F1NGP3_CHICK_1.fasta;73.99;596
augustus_A0A0M9GA52_9TRYP_1.fasta;9.25;724
augustus_B3RJT2_TRIAD_3.fasta;63.78;646
augustus_B4J6Z6_DROGR_1.fasta;58.08;1572
augustus_A0A024TR25_9STRA_4.fasta;51.44;836
augustus_A0A0N0P3G2_LEPSE_4.fasta;11.49;296
augustus_W5L586_ASTMX_2.fasta;99.61;507
augustus_H9GCQ3_ANOCA_1.fasta;93.91;722
augustus_A0A096MTK8_PAPAN_1.fasta;45.64;298
augustus_BBS7_CAEEL_2.fasta;99.03;721
augustus_A0A0N0P3E7_LEPSE_4.fasta;11.54;650
augustus_F2USB8_SALR5_2.fasta;4.31;1437
augustus_Q5PR92_DANRE_1.fasta;11.68;368
augustus_IFT27_MOUSE_1.fasta;68.82;186
augustus_H0UV24_CAVPO_4.fasta;4.67;878
augustus_G4ZE33_PHYSP_1.fasta;10.64;1043
augustus_G3NM06_GASAC_1.fasta;99.66;298
augustus_BBS2_HUMAN_1.fasta;83.36;721
augustus_W4FRY5_9STRA_2.fasta;12.24;245
augustus_A0A0G4EJP9_VITBC_7.fasta;6.19;452
augustus_G5A9W7_PHYSP_3.fasta;6.85;803
augustus_LZTL1_RAT_1.fasta;97.39;306
augustus_V9F0Z3_PHYPR_1.fasta;10.99;191
augustus_E9AFP5_LEIMA_3.fasta;100.0;592
augustus_L1IIB1_GUITH_1.fasta;16.78;1895
augustus_A0A067BYM3_SAPPC_3.fasta;11.95;226
augustus_F2UQ70_SALR5_3.fasta;8.2;549
augustus_G0NR21_CAEBE_3.fasta;9.31;720
augustus_A0BPN5_PARTE_1.fasta;13.5;711
augustus_F7B395_MACMU_1.fasta;48.15;918
augustus_ARL6_BOVIN_1.fasta;6.2;258
augustus_A0A0D9RQV3_CHLSB_1.fasta;69.03;930
augustus_H3CVL6_TETNG_2.fasta;30.18;507
augustus_E0VP97_PEDHC_1.fasta;12.02;1597
augustus_D0NEL4_PHYIT_3.fasta;4.98;964
augustus_S9W6M0_9TRYP_1.fasta;100.0;358
augustus_H2ZI39_CIOSA_1.fasta;98.3;294
augustus_A2D7W2_TRIVA_2.fasta;17.73;547
augustus_W4GJ33_9STRA_6.fasta;8.68;795
augustus_K3WPT3_PYTUL_2.fasta;7.45;738
augustus_F7C4T0_CALJA_1.fasta;62.88;1048
augustus_G3QI68_GORGO_1.fasta;14.95;408
augustus_V9EKV4_PHYPR_3.fasta;9.79;429
augustus_M3ZW06_XIPMA_1.fasta;52.48;564
augustus_H2SDM2_TAKRU_1.fasta;12.64;609
augustus_Q4DFM2_TRYCC_3.fasta;100.0;595
